,datadate,tic,prccd,ajexdi,prcod,prchd,prcld,cshtrd
332,20131026,ذوب.csv,3902.0,1.0,3980.0,4100.0,3902.0,3973187
333,20131027,ذوب.csv,3870.0,1.0,3931.0,3973.0,3861.0,3672484
334,20131028,ذوب.csv,3850.0,1.0,3890.0,3890.0,3750.0,3761975
335,20131029,ذوب.csv,3830.0,1.0,3860.0,3920.0,3815.0,2487181
336,20131030,ذوب.csv,3800.0,1.0,3890.0,3950.0,3750.0,9059464
337,20131102,ذوب.csv,3773.0,1.0,3862.0,3900.0,3757.0,4884514
338,20131103,ذوب.csv,3780.0,1.0,3835.0,3835.0,3776.0,4497066
339,20131104,ذوب.csv,3800.0,1.0,3765.0,3839.0,3758.0,3484867
340,20131105,ذوب.csv,3780.0,1.0,3821.0,3870.0,3741.0,6154608
341,20131106,ذوب.csv,3800.0,1.0,3800.0,3802.0,3760.0,6038293
342,20131109,ذوب.csv,3720.0,1.0,3840.0,3898.0,3696.0,6415663
343,20131110,ذوب.csv,3760.0,1.0,3721.0,3800.0,3720.0,3172952
344,20131111,ذوب.csv,3701.0,1.0,3730.0,3730.0,3600.0,7546089
345,20131112,ذوب.csv,3788.0,1.0,3675.0,3828.0,3675.0,3876369
346,20131116,ذوب.csv,3901.0,1.0,3811.0,3921.0,3730.0,6987230
347,20131117,ذوب.csv,3770.0,1.0,3930.0,3930.0,3760.0,3898302
348,20131118,ذوب.csv,3789.0,1.0,3800.0,3800.0,3700.0,7507026
349,20131119,ذوب.csv,3780.0,1.0,3788.0,3850.0,3740.0,3964348
350,20131120,ذوب.csv,3775.0,1.0,3775.0,3815.0,3762.0,4200508
351,20131123,ذوب.csv,3776.0,1.0,3800.0,3865.0,3763.0,4301627
352,20131124,ذوب.csv,3810.0,1.0,3840.0,3900.0,3760.0,5700102
353,20131125,ذوب.csv,3742.0,1.0,3888.0,3888.0,3680.0,8821585
354,20131126,ذوب.csv,3696.0,1.0,3751.0,3751.0,3685.0,5116493
355,20131127,ذوب.csv,3675.0,1.0,3721.0,3766.0,3675.0,5800892
356,20131130,ذوب.csv,3670.0,1.0,3681.0,3711.0,3650.0,4360379
357,20131201,ذوب.csv,3868.0,1.0,3700.0,3868.0,3700.0,27806088
358,20131202,ذوب.csv,3836.0,1.0,3868.0,3989.0,3800.0,8548281
359,20131203,ذوب.csv,3760.0,1.0,3887.0,3898.0,3720.0,3519095
360,20131204,ذوب.csv,3700.0,1.0,3720.0,3780.0,3681.0,3555738
361,20131207,ذوب.csv,3690.0,1.0,3702.0,3750.0,3670.0,5914888
362,20131208,ذوب.csv,3705.0,1.0,3701.0,3770.0,3670.0,10626668
363,20131209,ذوب.csv,3821.0,1.0,3790.0,3849.0,3720.0,6686806
364,20131210,ذوب.csv,3967.0,1.0,3890.0,3967.0,3851.0,9466381
365,20131211,ذوب.csv,4156.0,1.0,4156.0,4156.0,4050.0,56122849
366,20131214,ذوب.csv,4361.0,1.0,4154.0,4361.0,4152.0,36128613
367,20131215,ذوب.csv,4522.0,1.0,4522.0,4522.0,4500.0,31043531
368,20131216,ذوب.csv,4502.0,1.0,4740.0,4748.0,4300.0,52027957
369,20131217,ذوب.csv,4390.0,1.0,4500.0,4540.0,4370.0,21994426
370,20131218,ذوب.csv,4306.0,1.0,4350.0,4520.0,4293.0,28078149
371,20131221,ذوب.csv,4431.0,1.0,4384.0,4499.0,4295.0,14776666
372,20131222,ذوب.csv,4407.0,1.0,4500.0,4500.0,4350.0,13734179
373,20131224,ذوب.csv,4626.0,1.0,4469.0,4626.0,4400.0,39354085
374,20131225,ذوب.csv,4846.0,1.0,4820.0,4846.0,4725.0,39132021
375,20131228,ذوب.csv,4754.0,1.0,4900.0,4900.0,4700.0,20408168
376,20131229,ذوب.csv,4700.0,1.0,4720.0,4731.0,4650.0,15534867
377,20131230,ذوب.csv,4620.0,1.0,4730.0,4780.0,4620.0,11104250
378,20140101,ذوب.csv,4580.0,1.0,4653.0,4690.0,4580.0,9217634
379,20140104,ذوب.csv,4500.0,1.0,4650.0,4650.0,4480.0,22060899
380,20140105,ذوب.csv,4499.0,1.0,4599.0,4599.0,4480.0,9505165
381,20140106,ذوب.csv,4655.0,1.0,4569.0,4725.0,4569.0,10948666
382,20140107,ذوب.csv,4530.0,1.0,4699.0,4699.0,4501.0,7317599
383,20140108,ذوب.csv,4402.0,1.0,4598.0,4598.0,4350.0,8723241
384,20140111,ذوب.csv,4373.0,1.0,4460.0,4463.0,4356.0,9176967
385,20140112,ذوب.csv,4240.0,1.0,4360.0,4449.0,4175.0,9848393
386,20140113,ذوب.csv,4424.0,1.0,4400.0,4424.0,4386.0,3256977
387,20140114,ذوب.csv,4421.0,1.0,4500.0,4590.0,4350.0,7554019
388,20140115,ذوب.csv,4450.0,1.0,4485.0,4485.0,4251.0,1993602
389,20140118,ذوب.csv,4499.0,1.0,4589.0,4589.0,4430.0,8088737
390,20140120,ذوب.csv,4420.0,1.0,4520.0,4598.0,4331.0,3491076
391,20140121,ذوب.csv,4367.0,1.0,4547.0,4590.0,4326.0,2462888
392,20140122,ذوب.csv,4340.0,1.0,4374.0,4463.0,4251.0,3023315
393,20140125,ذوب.csv,4430.0,1.0,4370.0,4449.0,4367.0,661133
394,20140126,ذوب.csv,4181.0,1.0,4301.0,4399.0,4181.0,2497324
395,20140127,ذوب.csv,4130.0,1.0,4033.0,4157.0,3989.0,7380521
396,20140128,ذوب.csv,4201.0,1.0,4120.0,4201.0,4120.0,3478532
397,20140129,ذوب.csv,4404.0,1.0,4330.0,4404.0,4291.0,2665589
398,20140201,ذوب.csv,4578.0,1.0,4499.0,4578.0,4478.0,5570254
399,20140202,ذوب.csv,4530.0,1.0,4585.0,4609.0,4400.0,5409629
400,20140203,ذوب.csv,4545.0,1.0,4490.0,4590.0,4363.0,2255450
401,20140204,ذوب.csv,4480.0,1.0,4549.0,4550.0,4440.0,2711029
402,20140205,ذوب.csv,4261.0,1.0,4330.0,4488.0,4261.0,2608448
403,20140208,ذوب.csv,4090.0,1.0,4143.0,4200.0,4066.0,3630474
404,20140209,ذوب.csv,4200.0,1.0,4050.0,4243.0,4050.0,1312048
405,20140210,ذوب.csv,4000.0,1.0,4240.0,4327.0,3993.0,2573186
406,20140212,ذوب.csv,3859.0,1.0,3904.0,3999.0,3859.0,1838948
407,20140215,ذوب.csv,4020.0,1.0,3781.0,4056.0,3781.0,1945519
408,20140216,ذوب.csv,4196.0,1.0,4121.0,4196.0,4121.0,753329
409,20140217,ذوب.csv,4375.0,1.0,4386.0,4386.0,4100.0,4332519
410,20140218,ذوب.csv,4312.0,1.0,4340.0,4420.0,4231.0,3324017
411,20140219,ذوب.csv,4414.0,1.0,4301.0,4490.0,4301.0,2446008
412,20140222,ذوب.csv,4502.0,1.0,4400.0,4569.0,4359.0,4840612
413,20140223,ذوب.csv,4374.0,1.0,4402.0,4490.0,4313.0,1530643
414,20140224,ذوب.csv,4264.0,1.0,4301.0,4301.0,4200.0,2830702
415,20140225,ذوب.csv,4166.0,1.0,4201.0,4240.0,4120.0,2229028
416,20140226,ذوب.csv,4183.0,1.0,4131.0,4300.0,4084.0,1527686
417,20140301,ذوب.csv,4250.0,1.0,4278.0,4315.0,4200.0,911279
418,20140302,ذوب.csv,4134.0,1.0,4200.0,4200.0,4100.0,888677
419,20140303,ذوب.csv,4010.0,1.0,4107.0,4107.0,3981.0,1083207
420,20140304,ذوب.csv,4108.0,1.0,4090.0,4145.0,4003.0,1388510
421,20140305,ذوب.csv,4202.0,1.0,4169.0,4281.0,4114.0,2211680
422,20140308,ذوب.csv,4116.0,1.0,4200.0,4250.0,4056.0,1124223
423,20140309,ذوب.csv,4023.0,1.0,4090.0,4090.0,4000.0,1296010
424,20140310,ذوب.csv,4001.0,1.0,4022.0,4022.0,3985.0,1433349
425,20140311,ذوب.csv,3983.0,1.0,4000.0,4050.0,3950.0,1305696
426,20140312,ذوب.csv,4090.0,1.0,3920.0,4182.0,3920.0,1859634
427,20140315,ذوب.csv,4100.0,1.0,4171.0,4226.0,4100.0,3145160
428,20140316,ذوب.csv,4157.0,1.0,4165.0,4280.0,4080.0,4506408
429,20140317,ذوب.csv,4261.0,1.0,4250.0,4339.0,4161.0,3759304
430,20140318,ذوب.csv,4210.0,1.0,4250.0,4290.0,4163.0,1792464
431,20140319,ذوب.csv,4189.0,1.0,4151.0,4243.0,4151.0,1667214
432,20140325,ذوب.csv,4100.0,1.0,4161.0,4244.0,4100.0,713679
433,20140326,ذوب.csv,4103.0,1.0,4210.0,4210.0,4097.0,523538
434,20140329,ذوب.csv,4100.0,1.0,4103.0,4103.0,4061.0,457478
435,20140330,ذوب.csv,4150.0,1.0,4191.0,4191.0,4112.0,535183
436,20140331,ذوب.csv,4150.0,1.0,4175.0,4190.0,4060.0,3377097
437,20140405,ذوب.csv,4129.0,1.0,4100.0,4170.0,4000.0,1323156
438,20140406,ذوب.csv,4017.0,1.0,4070.0,4082.0,4002.0,1931549
439,20140407,ذوب.csv,3951.0,1.0,4000.0,4047.0,3925.0,3390037
440,20140408,ذوب.csv,3950.0,1.0,3931.0,4070.0,3931.0,1972524
441,20140409,ذوب.csv,3989.0,1.0,4000.0,4000.0,3910.0,952097
442,20140412,ذوب.csv,4000.0,1.0,4000.0,4050.0,3945.0,1475007
443,20140413,ذوب.csv,3900.0,1.0,3999.0,4010.0,3820.0,2819463
444,20140414,ذوب.csv,3820.0,1.0,3880.0,3901.0,3760.0,2920732
445,20140415,ذوب.csv,4014.0,1.0,3850.0,4014.0,3800.0,2921723
446,20140416,ذوب.csv,3989.0,1.0,4088.0,4099.0,3989.0,2124527
447,20140419,ذوب.csv,3864.0,1.0,4000.0,4000.0,3856.0,944216
448,20140420,ذوب.csv,4000.0,1.0,4002.0,4050.0,3951.0,1942556
449,20140421,ذوب.csv,4197.0,1.0,3991.0,4197.0,3980.0,7646797
450,20140422,ذوب.csv,4060.0,1.0,4200.0,4320.0,4060.0,3974066
451,20140423,ذوب.csv,4179.0,1.0,4168.0,4200.0,4080.0,3598053
452,20140426,ذوب.csv,4386.0,1.0,4183.0,4386.0,4183.0,8025285
453,20140427,ذوب.csv,4231.0,1.0,4390.0,4390.0,4222.0,5046219
454,20140428,ذوب.csv,4271.0,1.0,4277.0,4351.0,4150.0,3978155
455,20140429,ذوب.csv,4134.0,1.0,4308.0,4308.0,4100.0,2846924
456,20140430,ذوب.csv,4220.0,1.0,4129.0,4280.0,4129.0,1629054
457,20140503,ذوب.csv,4171.0,1.0,4220.0,4250.0,4162.0,1404608
458,20140504,ذوب.csv,4162.0,1.0,4199.0,4220.0,4080.0,2692953
459,20140505,ذوب.csv,4170.0,1.0,4199.0,4250.0,4075.0,1938655
460,20140506,ذوب.csv,4187.0,1.0,4199.0,4213.0,4140.0,1866178
461,20140507,ذوب.csv,4149.0,1.0,4247.0,4247.0,4130.0,2382943
462,20140510,ذوب.csv,4130.0,1.0,4190.0,4190.0,4105.0,2227040
463,20140511,ذوب.csv,4137.0,1.0,4111.0,4170.0,4105.0,1194698
464,20140512,ذوب.csv,4100.0,1.0,4150.0,4150.0,4020.0,2618377
465,20140514,ذوب.csv,4099.0,1.0,4050.0,4120.0,4031.0,2652794
466,20140517,ذوب.csv,3910.0,1.0,4030.0,4050.0,3910.0,2503754
467,20140518,ذوب.csv,3974.0,1.0,4000.0,4080.0,3965.0,2232392
468,20140519,ذوب.csv,3950.0,1.0,3962.0,4018.0,3950.0,2781035
469,20140520,ذوب.csv,4000.0,1.0,3990.0,4020.0,3965.0,2325249
470,20140521,ذوب.csv,4070.0,1.0,4049.0,4070.0,3990.0,5852870
471,20140524,ذوب.csv,3963.0,1.0,4080.0,4085.0,3960.0,1277203
472,20140525,ذوب.csv,3942.0,1.0,3953.0,4000.0,3927.0,2176405
473,20140526,ذوب.csv,3933.0,1.0,3949.0,4010.0,3921.0,1593981
474,20140528,ذوب.csv,3935.0,1.0,3970.0,3970.0,3870.0,1268907
475,20140531,ذوب.csv,3890.0,1.0,3900.0,3910.0,3850.0,1832054
476,20140601,ذوب.csv,3769.0,1.0,3890.0,3890.0,3701.0,4805126
477,20140602,ذوب.csv,3850.0,1.0,3780.0,3860.0,3721.0,1455729
478,20140603,ذوب.csv,3920.0,1.0,3773.0,3930.0,3772.0,1300706
479,20140607,ذوب.csv,3850.0,1.0,3939.0,3939.0,3850.0,830394
480,20140608,ذوب.csv,3870.0,1.0,3821.0,3900.0,3820.0,1523371
481,20140609,ذوب.csv,3870.0,1.0,3810.0,3870.0,3800.0,779625
482,20140610,ذوب.csv,3790.0,1.0,3800.0,3898.0,3771.0,1728263
483,20140611,ذوب.csv,3706.0,1.0,3800.0,3815.0,3702.0,1050671
484,20140614,ذوب.csv,3563.0,1.0,3702.0,3703.0,3563.0,1801328
485,20140615,ذوب.csv,3530.0,1.0,3470.0,3555.0,3400.0,1991922
486,20140616,ذوب.csv,3607.0,1.0,3500.0,3607.0,3500.0,1319087
487,20140617,ذوب.csv,3486.0,1.0,3610.0,3660.0,3480.0,280860
488,20140618,ذوب.csv,3541.0,1.0,3560.0,3600.0,3455.0,664044
489,20140621,ذوب.csv,3486.0,1.0,3520.0,3600.0,3470.0,1491360
490,20140622,ذوب.csv,3460.0,1.0,3560.0,3580.0,3456.0,816465
491,20140623,ذوب.csv,3420.0,1.0,3530.0,3530.0,3414.0,371600
492,20140624,ذوب.csv,3278.0,1.0,3414.0,3434.0,3270.0,1709722
493,20140625,ذوب.csv,3180.0,1.0,3278.0,3347.0,3140.0,2037301
494,20140628,ذوب.csv,3028.0,1.0,3187.0,3187.0,3028.0,1200633
495,20140629,ذوب.csv,2897.0,1.0,2988.0,2988.0,2897.0,897700
496,20140630,ذوب.csv,2855.0,1.0,2801.0,2950.0,2759.0,2587749
497,20140701,ذوب.csv,2928.0,1.0,2869.0,2928.0,2801.0,770980
498,20140702,ذوب.csv,3053.0,1.0,3053.0,3053.0,3053.0,105033
499,20140705,ذوب.csv,3205.0,1.0,3205.0,3205.0,3205.0,277246
500,20140706,ذوب.csv,3240.0,1.0,3365.0,3365.0,3150.0,5110329
501,20140707,ذوب.csv,3200.0,1.0,3200.0,3360.0,3141.0,1823274
502,20140708,ذوب.csv,3425.0,1.0,3220.0,3425.0,3220.0,2526427
503,20140709,ذوب.csv,3307.0,1.0,3401.0,3434.0,3301.0,1729904
504,20140712,ذوب.csv,3272.0,1.0,3349.0,3390.0,3215.0,1581536
505,20140713,ذوب.csv,3180.0,1.0,3215.0,3300.0,3142.0,2368963
506,20140714,ذوب.csv,3166.0,1.0,3020.0,3314.0,3020.0,4696199
507,20140722,ذوب.csv,3348.0,1.0,3365.0,3450.0,3264.0,1319631
508,20140723,ذوب.csv,3220.0,1.0,3300.0,3301.0,3200.0,1071302
509,20140726,ذوب.csv,3196.0,1.0,3270.0,3270.0,3134.0,928716
510,20140727,ذوب.csv,3211.0,1.0,3210.0,3250.0,3161.0,1693293
511,20140728,ذوب.csv,3203.0,1.0,3171.0,3250.0,3152.0,956929
512,20140802,ذوب.csv,3050.0,1.0,3191.0,3246.0,3050.0,917712
513,20140803,ذوب.csv,3039.0,1.0,3080.0,3120.0,3030.0,591277
514,20140804,ذوب.csv,3080.0,1.0,3077.0,3132.0,3055.0,759373
515,20140805,ذوب.csv,3032.0,1.0,3030.0,3050.0,2980.0,1861782
516,20140806,ذوب.csv,3059.0,1.0,3000.0,3060.0,2950.0,633762
517,20140809,ذوب.csv,3070.0,1.0,3041.0,3078.0,3000.0,440276
518,20140810,ذوب.csv,2950.0,1.0,3077.0,3080.0,2931.0,720320
519,20140811,ذوب.csv,3052.0,1.0,3001.0,3060.0,3001.0,614910
520,20140812,ذوب.csv,3020.0,1.0,3020.0,3030.0,2995.0,532108
521,20140813,ذوب.csv,2999.0,1.0,2954.0,3043.0,2954.0,750986
522,20140816,ذوب.csv,3000.0,1.0,3000.0,3009.0,2980.0,363052
523,20140817,ذوب.csv,3000.0,1.0,2950.0,3000.0,2950.0,816046
524,20140818,ذوب.csv,2999.0,1.0,3030.0,3030.0,2959.0,408460
525,20140819,ذوب.csv,3039.0,1.0,3000.0,3039.0,2950.0,1038461
526,20140820,ذوب.csv,3004.0,1.0,2991.0,3069.0,2991.0,646524
527,20140823,ذوب.csv,2980.0,1.0,3049.0,3049.0,2976.0,893202
528,20140824,ذوب.csv,2950.0,1.0,3000.0,3000.0,2945.0,498780
529,20140825,ذوب.csv,2963.0,1.0,2950.0,2980.0,2938.0,252455
530,20140826,ذوب.csv,2930.0,1.0,2913.0,2957.0,2913.0,841084
531,20140827,ذوب.csv,2891.0,1.0,2920.0,2920.0,2860.0,1464527
532,20140830,ذوب.csv,2848.0,1.0,2812.0,2915.0,2812.0,808190
533,20140831,ذوب.csv,2861.0,1.0,2850.0,2896.0,2812.0,1253658
534,20140901,ذوب.csv,2827.0,1.0,2880.0,2880.0,2800.0,491380
535,20140902,ذوب.csv,2780.0,1.0,2856.0,2856.0,2780.0,830828
536,20140903,ذوب.csv,2760.0,1.0,2800.0,2830.0,2756.0,1019318
537,20140906,ذوب.csv,2921.0,1.0,2798.0,2921.0,2798.0,5698636
538,20140907,ذوب.csv,2860.0,1.0,2870.0,2948.0,2801.0,965162
539,20140908,ذوب.csv,2830.0,1.0,2915.0,2948.0,2801.0,1326358
540,20140909,ذوب.csv,2820.0,1.0,2831.0,2900.0,2805.0,18631361
541,20140910,ذوب.csv,2799.0,1.0,2811.0,2835.0,2761.0,1775414
542,20140913,ذوب.csv,2691.0,1.0,2790.0,2798.0,2660.0,808497
543,20140914,ذوب.csv,2650.0,1.0,2719.0,2719.0,2610.0,731846
544,20140915,ذوب.csv,2655.0,1.0,2620.0,2697.0,2620.0,872022
545,20140916,ذوب.csv,2629.0,1.0,2631.0,2634.0,2590.0,1267691
546,20140917,ذوب.csv,2550.0,1.0,2613.0,2649.0,2550.0,1481366
547,20140920,ذوب.csv,2598.0,1.0,2566.0,2630.0,2565.0,443653
548,20140921,ذوب.csv,2573.0,1.0,2620.0,2636.0,2550.0,1612728
549,20140922,ذوب.csv,2571.0,1.0,2600.0,2600.0,2552.0,1337600
550,20140923,ذوب.csv,2558.0,1.0,2600.0,2600.0,2553.0,523091
551,20140924,ذوب.csv,2600.0,1.0,2599.0,2649.0,2575.0,1336909
552,20140927,ذوب.csv,2560.0,1.0,2610.0,2610.0,2525.0,426299
553,20140928,ذوب.csv,2603.0,1.0,2541.0,2603.0,2536.0,816674
554,20140929,ذوب.csv,2711.0,1.0,2582.0,2711.0,2582.0,4913274
555,20140930,ذوب.csv,2710.0,1.0,2736.0,2810.0,2660.0,1666105
556,20141001,ذوب.csv,2675.0,1.0,2729.0,2729.0,2650.0,563062
557,20141004,ذوب.csv,2680.0,1.0,2720.0,2720.0,2670.0,584815
558,20141006,ذوب.csv,2649.0,1.0,2680.0,2690.0,2630.0,515367
559,20141007,ذوب.csv,2595.0,1.0,2668.0,2680.0,2565.0,2307571
560,20141008,ذوب.csv,2582.0,1.0,2561.0,2600.0,2561.0,953693
561,20141011,ذوب.csv,2626.0,1.0,2598.0,2630.0,2567.0,1151846
562,20141012,ذوب.csv,2605.0,1.0,2631.0,2655.0,2600.0,839144
563,20141014,ذوب.csv,2630.0,1.0,2601.0,2645.0,2601.0,944428
564,20141015,ذوب.csv,2610.0,1.0,2621.0,2621.0,2606.0,990838
565,20141018,ذوب.csv,2610.0,1.0,2604.0,2631.0,2604.0,941541
566,20141019,ذوب.csv,2745.0,1.0,2610.0,2745.0,2610.0,2984628
567,20141020,ذوب.csv,2864.0,1.0,2862.0,2864.0,2793.0,8145118
568,20141021,ذوب.csv,2905.0,1.0,2890.0,2975.0,2863.0,2923366
569,20141022,ذوب.csv,2793.0,1.0,2850.0,2850.0,2766.0,2545431
570,20141025,ذوب.csv,2746.0,1.0,2741.0,2819.0,2714.0,1098318
571,20141026,ذوب.csv,2784.0,1.0,2724.0,2790.0,2724.0,888425
572,20141027,ذوب.csv,2840.0,1.0,2770.0,2889.0,2770.0,1240012
573,20141028,ذوب.csv,2748.0,1.0,2792.0,2850.0,2718.0,977634
574,20141029,ذوب.csv,2814.0,1.0,2720.0,2820.0,2702.0,1160817
575,20141101,ذوب.csv,2900.0,1.0,2800.0,2932.0,2800.0,6277216
576,20141102,ذوب.csv,3061.0,1.0,2953.0,3061.0,2861.0,6854596
577,20141105,ذوب.csv,3050.0,1.0,3001.0,3079.0,3001.0,2377927
578,20141108,ذوب.csv,2920.0,1.0,3086.0,3086.0,2900.0,3530290
579,20141109,ذوب.csv,2915.0,1.0,2910.0,2933.0,2892.0,857160
580,20141110,ذوب.csv,2970.0,1.0,2914.0,3010.0,2914.0,2188228
581,20141111,ذوب.csv,2910.0,1.0,2930.0,2985.0,2901.0,1434153
582,20141112,ذوب.csv,2907.0,1.0,2906.0,2969.0,2888.0,1199336
583,20141115,ذوب.csv,2762.0,1.0,2900.0,2900.0,2762.0,1573216
584,20141116,ذوب.csv,2796.0,1.0,2788.0,2850.0,2776.0,1917483
585,20141117,ذوب.csv,2751.0,1.0,2818.0,2825.0,2750.0,1669957
586,20141118,ذوب.csv,2660.0,1.0,2741.0,2799.0,2655.0,2401408
587,20141119,ذوب.csv,2670.0,1.0,2662.0,2740.0,2650.0,1203644
588,20141122,ذوب.csv,2629.0,1.0,2688.0,2688.0,2600.0,2493453
589,20141123,ذوب.csv,2641.0,1.0,2650.0,2719.0,2626.0,3082602
590,20141124,ذوب.csv,2714.0,1.0,2709.0,2778.0,2680.0,3477641
591,20141125,ذوب.csv,2591.0,1.0,2591.0,2667.0,2591.0,1895956
592,20141126,ذوب.csv,2619.0,1.0,2551.0,2650.0,2551.0,1633648
593,20141129,ذوب.csv,2505.0,1.0,2630.0,2658.0,2505.0,2101165
594,20141130,ذوب.csv,2511.0,1.0,2542.0,2597.0,2450.0,1716581
595,20141201,ذوب.csv,2475.0,1.0,2499.0,2518.0,2392.0,870905
596,20141202,ذوب.csv,2378.0,1.0,2488.0,2500.0,2360.0,1583658
597,20141203,ذوب.csv,2377.0,1.0,2380.0,2421.0,2345.0,1736601
598,20141206,ذوب.csv,2330.0,1.0,2386.0,2449.0,2301.0,1554474
599,20141207,ذوب.csv,2250.0,1.0,2320.0,2350.0,2233.0,2400668
600,20141208,ذوب.csv,2325.0,1.0,2280.0,2348.0,2226.0,3573814
601,20141209,ذوب.csv,2315.0,1.0,2350.0,2350.0,2280.0,1291641
602,20141224,ذوب.csv,2140.0,1.0,2189.0,2189.0,2050.0,1369816
603,20141227,ذوب.csv,2080.0,1.0,2102.0,2139.0,2035.0,4786829
604,20141228,ذوب.csv,2130.0,1.0,2071.0,2140.0,2071.0,2173189
605,20141229,ذوب.csv,2072.0,1.0,2159.0,2159.0,2070.0,1343346
606,20141230,ذوب.csv,2030.0,1.0,2065.0,2073.0,2015.0,1165062
607,20141231,ذوب.csv,1965.0,1.0,2014.0,2014.0,1960.0,873780
608,20150103,ذوب.csv,1950.0,1.0,1984.0,2050.0,1950.0,694600
609,20150104,ذوب.csv,1918.0,1.0,1982.0,1982.0,1905.0,1162847
610,20150105,ذوب.csv,1880.0,1.0,1900.0,1901.0,1878.0,1163813
611,20150106,ذوب.csv,1820.0,1.0,1880.0,1880.0,1819.0,1199475
612,20150107,ذوب.csv,1783.0,1.0,1796.0,1830.0,1770.0,966870
613,20150110,ذوب.csv,1702.0,1.0,1760.0,1770.0,1702.0,1255766
614,20150111,ذوب.csv,1680.0,1.0,1700.0,1700.0,1626.0,1857296
615,20150112,ذوب.csv,1728.0,1.0,1682.0,1728.0,1682.0,1828545
616,20150113,ذوب.csv,1646.0,1.0,1759.0,1759.0,1641.0,3206579
617,20150114,ذوب.csv,1602.0,1.0,1660.0,1671.0,1602.0,1950658
618,20150117,ذوب.csv,1704.0,1.0,1632.0,1704.0,1630.0,3529934
619,20150118,ذوب.csv,1676.0,1.0,1746.0,1746.0,1630.0,1061961
620,20150119,ذوب.csv,1630.0,1.0,1666.0,1689.0,1604.0,882593
621,20150120,ذوب.csv,1574.0,1.0,1550.0,1600.0,1550.0,4082816
622,20150121,ذوب.csv,1500.0,1.0,1540.0,1540.0,1480.0,1109504
623,20150124,ذوب.csv,1520.0,1.0,1500.0,1533.0,1453.0,654378
624,20150125,ذوب.csv,1470.0,1.0,1501.0,1562.0,1470.0,830489
625,20150126,ذوب.csv,1510.0,1.0,1506.0,1510.0,1480.0,550697
626,20150127,ذوب.csv,1567.0,1.0,1505.0,1567.0,1505.0,848920
627,20150128,ذوب.csv,1628.0,1.0,1580.0,1628.0,1580.0,4119644
628,20150131,ذوب.csv,1706.0,1.0,1659.0,1706.0,1659.0,1050907
629,20150201,ذوب.csv,1790.0,1.0,1790.0,1790.0,1755.0,4689055
630,20150202,ذوب.csv,1741.0,1.0,1809.0,1858.0,1711.0,1393423
631,20150203,ذوب.csv,1737.0,1.0,1713.0,1799.0,1713.0,1019741
632,20150204,ذوب.csv,1814.0,1.0,1771.0,1839.0,1771.0,2185615
633,20150207,ذوب.csv,1908.0,1.0,1780.0,1908.0,1760.0,2759414
634,20150208,ذوب.csv,1804.0,1.0,1957.0,1957.0,1802.0,2639706
635,20150209,ذوب.csv,1773.0,1.0,1828.0,1850.0,1773.0,813369
636,20150210,ذوب.csv,1720.0,1.0,1767.0,1769.0,1697.0,1491316
637,20150214,ذوب.csv,1748.0,1.0,1715.0,1800.0,1711.0,557584
638,20150215,ذوب.csv,1690.0,1.0,1739.0,1739.0,1682.0,848693
639,20150216,ذوب.csv,1683.0,1.0,1710.0,1734.0,1662.0,594537
640,20150217,ذوب.csv,1670.0,1.0,1700.0,1700.0,1632.0,1266725
641,20150218,ذوب.csv,1620.0,1.0,1675.0,1680.0,1600.0,1081632
642,20150221,ذوب.csv,1580.0,1.0,1610.0,1648.0,1576.0,2484264
643,20150222,ذوب.csv,1521.0,1.0,1560.0,1570.0,1521.0,7005763
644,20150315,ذوب.csv,1515.0,1.0,1465.0,1527.0,1465.0,4022911
645,20150316,ذوب.csv,1549.0,1.0,1510.0,1549.0,1488.0,4381661
646,20150317,ذوب.csv,1512.0,1.0,1551.0,1559.0,1506.0,1244995
647,20150318,ذوب.csv,1607.0,1.0,1521.0,1611.0,1521.0,2185557
648,20150325,ذوب.csv,1680.0,1.0,1639.0,1685.0,1630.0,1909399
649,20150328,ذوب.csv,1700.0,1.0,1690.0,1735.0,1636.0,1417958
650,20150329,ذوب.csv,1710.0,1.0,1740.0,1760.0,1698.0,2603886
651,20150330,ذوب.csv,1638.0,1.0,1655.0,1739.0,1638.0,4163531
652,20150331,ذوب.csv,1610.0,1.0,1615.0,1675.0,1600.0,762314
653,20150404,ذوب.csv,1710.0,1.0,1710.0,1710.0,1710.0,23916
654,20150405,ذوب.csv,1795.0,1.0,1795.0,1795.0,1795.0,352317
655,20150406,ذوب.csv,1720.0,1.0,1870.0,1870.0,1710.0,5721574
656,20150407,ذوب.csv,1685.0,1.0,1691.0,1770.0,1685.0,2179957
657,20150408,ذوب.csv,1703.0,1.0,1669.0,1759.0,1669.0,1235714
658,20150411,ذوب.csv,1630.0,1.0,1701.0,1706.0,1627.0,1584166
659,20150412,ذوب.csv,1568.0,1.0,1621.0,1621.0,1563.0,1583743
660,20150413,ذوب.csv,1600.0,1.0,1580.0,1620.0,1524.0,1938501
661,20150414,ذوب.csv,1590.0,1.0,1630.0,1638.0,1590.0,1185828
662,20150415,ذوب.csv,1580.0,1.0,1620.0,1620.0,1550.0,1538593
663,20150418,ذوب.csv,1657.0,1.0,1535.0,1657.0,1535.0,5065925
664,20150419,ذوب.csv,1707.0,1.0,1707.0,1707.0,1707.0,700128
665,20150420,ذوب.csv,1790.0,1.0,1792.0,1792.0,1756.0,26105323
