tic,date,open,high,low,close,volume,value,count,yesterdayclose
????_??6,20130505,45033.2,45068.6,44897.1,44897.9,412193721,2.12757E+12,48251,44993.5
????_??6,20130506,44903.3,44957.3,44815.1,44943.7,455617251,2.6612E+12,44880,44897.9
????_??6,20130507,44952.4,45025.1,44707.2,44707.4,208689741,9.09655E+11,26362,44943.7
????_??6,20130508,44909.6,44909.6,44683.9,44683.9,379650858,2.56266E+12,40516,44707.4
????_??6,20130511,44602.8,45091.5,44582.1,45091.4,317607542,2.04105E+12,40181,44683.9
????_??6,20130512,45480.9,45792.3,45480.9,45512.7,443745812,2.60817E+12,48247,45091.4
????_??6,20130513,45512.9,45512.9,44963.3,44963.3,237446693,1.37056E+12,29104,45512.7
????_??6,20130514,44826.8,44826.8,44129,44129,189942793,1.07011E+12,24212,44963.3
????_??6,20130515,44297.7,44392.9,43864.2,43864.3,315618892,1.88848E+12,39480,44129
????_??6,20130518,43864.3,43864.3,43300.9,43301,119113769,5.2898E+11,18604,43864.3
????_??6,20130519,43302.7,43302.7,42733.8,42795.5,260085763,1.6297E+12,31909,43301
????_??6,20130520,42851.3,43055.1,42851.3,43047.3,170989209,8.26738E+11,26167,42795.5
????_??6,20130521,43074.1,43074.2,42839.2,42855.7,182271881,8.83534E+11,27459,43047.3
????_??6,20130522,42777.6,42777.6,42631.6,42777.2,211125027,8.19606E+11,24715,42855.7
????_??6,20130525,42837.6,43485.2,42837.6,43485.2,161507353,6.38892E+11,21187,42777.2
????_??6,20130526,43486.2,43910.8,43486.2,43910.7,233743735,9.01084E+11,27165,43485.2
????_??6,20130527,44013.9,44182.2,44013.9,44107.4,317134247,1.24447E+12,35119,43910.7
????_??6,20130528,44268.2,44470.7,44264.9,44470.7,261656820,1.18092E+12,28894,44107.4
????_??6,20130529,44622.6,45162.2,44622.6,45162.2,378301433,1.48038E+12,37597,44470.7
????_??6,20130601,45247.5,45257.7,44925.8,44945.1,371655595,1.65851E+12,41381,45162.2
????_??6,20130602,44981,45247.8,44974.9,45247.8,344512195,1.30237E+12,37748,44945.1
????_??6,20130603,45309.8,45590.1,45309.8,45590,458536230,1.79516E+12,47461,45247.8
????_??6,20130608,45673,45689.7,45488.2,45488.2,233307666,1.02003E+12,30788,45590
????_??6,20130609,45487.9,45487.9,45199.1,45199.1,188281216,8.53543E+11,26733,45488.2
????_??6,20130610,45180.8,45209.6,45110.7,45206.5,334879226,1.10369E+12,31715,45199.1
????_??6,20130611,45212.7,45553.4,45212.7,45553.4,273854913,1.09513E+12,36492,45206.5
????_??6,20130612,45706.8,45740.3,45670.7,45671.9,308498954,1.40755E+12,39618,45553.4
????_??6,20130615,45951.2,46623.6,45951.2,46623,457369314,1.51398E+12,29487,45671.9
????_??6,20130616,46902.3,47820.1,46902.3,47817.9,588834175,2.42784E+12,48850,46623
????_??6,20130617,48122,48333.3,48025.2,48333.3,611876000,2.25075E+12,51570,47817.9
????_??6,20130618,48526.1,48795.3,48526.1,48783,1893861086,6.26867E+12,51696,48333.3
????_??6,20130619,48884,48930.4,48876.9,48916.7,1181843608,3.5024E+12,53567,48783
????_??6,20130622,48902.8,49088.8,48539.3,48539.3,664340246,2.30923E+12,51778,48916.7
????_??6,20130623,48575.3,48751.1,48575.3,48631.1,871836372,2.31157E+12,65299,48539.3
????_??6,20130625,48651.8,48651.8,48576.3,48634,459180450,1.65151E+12,49514,48631.1
????_??6,20130626,48718.5,49427.4,48718.5,49427.4,396801042,1.53377E+12,41695,48634
????_??6,20130629,49714,50471.1,49714,50471.1,511056608,1.9824E+12,50820,49427.4
????_??6,20130630,50599.5,51321.3,50599.5,51321.3,682096779,2.80425E+12,55545,50471.1
????_??6,20130701,51585.1,52244.1,51585.1,52244.1,1038255020,3.14012E+12,67709,51321.3
????_??6,20130702,52317.4,52317.4,51846.3,51846.3,1006911602,3.1803E+12,80751,52244.1
????_??6,20130703,51942.8,52735.3,51942.8,52735.2,754312912,2.84346E+12,63974,51846.3
????_??6,20130706,52747.5,54294.8,52747.5,54289.7,1102264403,3.83845E+12,61056,52735.2
????_??6,20130707,54784.7,54895.4,54678.4,54768.6,1150213007,4.59297E+12,96853,54289.7
????_??6,20130708,54816.6,54816.6,54616,54616,702097475,2.40576E+12,58703,54768.6
????_??6,20130709,54661.6,54677.1,54534.2,54534.2,616513924,2.12005E+12,61999,54616
????_??6,20130710,54667.1,55108.8,54667.1,55069.7,705782393,2.46169E+12,70017,54534.2
????_??6,20130713,55070.8,55202.9,54743.6,54744,1035259278,3.39244E+12,83493,55069.7
????_??6,20130714,54697.1,54697.1,54298.7,54298.7,566485366,1.84006E+12,55453,54744
????_??6,20130715,54312.7,54552,54312.7,54509.3,608017858,2.20654E+12,63641,54298.7
????_??6,20130716,54538.2,54558.3,54235.6,54235.9,785730761,2.79219E+12,64816,54509.3
????_??6,20130717,54234.7,54433.7,54234.7,54433.6,576798992,2.07788E+12,62349,54235.9
????_??6,20130720,54550.2,54873.4,54550.2,54872.3,561731991,2.02007E+12,57419,54433.6
????_??6,20130721,55097.4,55211.6,55089.9,55101,563413505,1.91136E+12,54793,54872.3
????_??6,20130722,55175.4,55354.9,55175.4,55329.3,521576616,2.10121E+12,59171,55101
????_??6,20130723,55578.3,55942.4,55564.1,55942.4,772997853,2.04689E+12,62475,55329.3
????_??6,20130724,55943.8,56426.3,55943.8,56426.3,609764949,2.06737E+12,65252,55942.4
????_??6,20130727,56428.4,56563.6,56290.3,56290.3,568863971,2.14466E+12,62210,56426.3
????_??6,20130728,56292.1,56551.9,56100.3,56551.9,519984582,1.75162E+12,56621,56290.3
????_??6,20130729,56549.1,57070.2,56328.1,56400.2,667135643,2.41312E+12,67528,56551.9
????_??6,20130731,56542.6,57168.2,56542.6,57168.2,647845442,2.52231E+12,66321,56400.2
????_??6,20130803,57166.3,57648.6,57166.3,57397.2,917476615,3.37188E+12,89032,57168.2
????_??6,20130804,57397.1,57492.2,57264.4,57264.4,571810502,2.13371E+12,64932,57397.2
????_??6,20130805,57267.5,57677.5,57267.5,57415.9,725472877,2.71321E+12,61807,57264.4
????_??6,20130806,57526,57730.7,57526,57674.8,697942502,2.68042E+12,68684,57415.9
????_??6,20130807,57898.1,58206.5,57898.1,58142.6,665106570,2.62136E+12,71514,57674.8
????_??6,20130811,58383.7,58889.9,58383.7,58889.9,450616692,1.68587E+12,51672,58142.6
????_??6,20130812,59131.7,59622.5,59131.7,59608.5,704032558,2.47265E+12,66775,58889.9
????_??6,20130813,59606.9,59970.9,59606.9,59754.8,1049786529,3.58211E+12,89597,59608.5
????_??6,20130814,59703.1,59703.1,59562.3,59610.2,978712375,3.06946E+12,85857,59754.8
????_??6,20130817,59963,60537,59963,60410.3,737783908,2.66488E+12,70078,59610.2
????_??6,20130818,60466.2,60466.2,59938.6,59938.6,824866482,2.38316E+12,77293,60410.3
????_??6,20130819,59907.4,60129.2,59907.4,60052.2,635166802,2.01953E+12,74544,59938.6
????_??6,20130820,60052.5,60052.5,59568,59568,460741132,1.61728E+12,57043,60052.2
????_??6,20130821,59497.9,59497.9,59281.5,59281.6,505546118,1.63795E+12,57654,59568
????_??6,20130824,59345.6,59596.8,59345.6,59552.8,492989546,1.9826E+12,58252,59281.6
????_??6,20130825,59551.7,61389.3,59551.7,61163.5,616988676,3.0611E+12,77267,59552.8
????_??6,20130826,61044.1,61044.1,60675.1,60675.7,572336223,2.81786E+12,65851,61163.5
????_??6,20130827,60479.5,60749.9,60002.4,60002.4,770868873,3.85202E+12,90349,60675.7
????_??6,20130828,59461.2,59461.2,58727.3,58727.3,275753612,1.51757E+12,30080,60002.4
????_??6,20130831,58586.2,58586.2,58498.6,58561,286989165,1.31381E+12,40179,58727.3
????_??6,20130901,58509.5,59061.4,58505.4,59057,347847675,1.81646E+12,48023,58561
????_??6,20130903,59054.7,59233.8,58953.3,58962.9,335981121,1.53899E+12,41621,59057
????_??6,20130904,58833.1,58833.1,58146.1,58146.1,134507478,6.46766E+11,17468,58962.9
????_??6,20130907,58013.4,58013.4,57491.6,57491.6,156088221,5.79567E+11,17389,58146.1
????_??6,20130908,57274,57274,57168.5,57198.1,313996285,1.10632E+12,34800,57491.6
????_??6,20130909,57180.9,57215.5,57031.5,57035.4,257869146,1.12652E+12,35438,57198.1
????_??6,20130910,57319.6,58190.4,57319.6,58190.4,548445407,2.191E+12,46740,57035.4
????_??6,20130911,58183.1,59164.6,58183.1,59164.6,547671867,2.30365E+12,53105,58190.4
????_??6,20130914,59155.5,59254.9,59022.5,59117.4,315723903,1.39989E+12,43363,59164.6
????_??6,20130915,59238.2,59466.2,59238.2,59401.5,407270927,1.62552E+12,53165,59117.4
????_??6,20130916,59409.1,59464.9,59320.9,59347.7,355498989,1.3594E+12,44857,59401.5
????_??6,20130917,59569,60075.3,59569,60056.4,328329776,1.39844E+12,45291,59347.7
????_??6,20130918,60055.2,60964.1,60055.2,60964.1,458300389,2.04621E+12,53938,60056.4
????_??6,20130921,60987.9,62053.5,60987.9,62053.2,674385485,2.79736E+12,64757,60964.1
????_??6,20130922,62110,62110,61622.1,61707.2,738747327,3.41196E+12,72553,62053.2
????_??6,20130923,61704.9,62904.8,61704.9,62904.8,764074292,3.35311E+12,67488,61707.2
????_??6,20130924,62976.1,63284.6,62976.1,63010.2,886670249,3.11345E+12,76260,62904.8
????_??6,20130925,63016.7,63461.4,63003.3,63455.3,751264436,3.28117E+12,74073,63010.2
????_??6,20130928,63456.7,64695.4,63456.7,64695.4,763519629,2.75918E+12,74481,63455.3
????_??6,20130929,64696.9,65328.8,64696.9,65328.8,854114075,4.28405E+12,93723,64695.4
????_??6,20130930,65327.1,65811,65327.1,65720,604427186,3.45471E+12,79350,65328.8
????_??6,20131001,65720.5,66350,65720.5,66350,739155147,3.4103E+12,84609,65720
????_??6,20131002,66467.9,66620.4,66461.7,66506.3,572223713,2.91179E+12,81320,66350
????_??6,20131005,66607.2,66684,66607.2,66662.5,543759428,2.51878E+12,69015,66506.3
????_??6,20131006,66663.3,67064,66663.3,66997.7,587747950,3.09085E+12,84694,66662.5
????_??6,20131007,67002.2,67019.6,66889.9,67019,652272037,3.21641E+12,78004,66997.7
????_??6,20131008,67024.8,67508.9,67024.8,67505.3,1147113742,6.84866E+12,81087,67019
????_??6,20131009,67653,68486.4,67653,68461.5,1508474227,7.08148E+12,88846,67505.3
????_??6,20131012,68782.4,69703.5,68782.4,69703.5,1213912873,6.40482E+12,91273,68461.5
????_??6,20131013,69703.7,71060.8,69703.7,70951.5,1307958771,7.2921E+12,112819,69703.5
????_??6,20131014,71068.1,71522,70977,71471.8,884881582,5.30742E+12,87460,70951.5
????_??6,20131015,71913.6,72766.6,71913.6,72766.5,722798531,4E+12,83128,71471.8
????_??6,20131019,72770.1,74519,72770.1,74400.2,1104898404,7.44738E+12,99420,72766.5
????_??6,20131020,73930.1,73930.1,73145.1,73335.6,774220300,4.84462E+12,92602,74400.2
????_??6,20131021,73533.4,73760.2,73533.4,73636.1,661239747,3.7999E+12,80370,73335.6
????_??6,20131022,73498.4,73498.4,72997.7,72997.7,651838980,2.65512E+12,68107,73636.1
????_??6,20131023,72742,73031.3,72723,73030.7,662382934,3.48259E+12,81361,72997.7
????_??6,20131026,73291.9,73853.1,73291.9,73549.8,676406884,3.50991E+12,87296,73030.7
????_??6,20131027,73535.9,73535.9,72201,72201,728610198,2.60898E+12,74198,73549.8
????_??6,20131028,72222.3,72236.2,71866.9,72215,569052736,2.72969E+12,72576,72201
????_??6,20131029,72400.5,73245.8,72400.5,73167.4,820253789,3.25319E+12,89416,72215
????_??6,20131030,73292.7,73614.7,73292.7,73553.2,865702173,3.55309E+12,80592,73167.4
????_??6,20131102,73807.9,73847.9,73490.4,73504.8,882861866,3.59722E+12,92797,73553.2
????_??6,20131103,73589.3,73988.5,73589.3,73766.2,729011232,3.28712E+12,96883,73504.8
????_??6,20131104,73735.2,73760.2,73558.8,73733.6,667174665,3.13234E+12,84986,73766.2
????_??6,20131105,73798,74438.1,73798,74438.1,601790338,2.72392E+12,77685,73733.6
????_??6,20131106,74435.9,75868.9,74435.9,75868.9,700700933,3.38376E+12,88628,74438.1
????_??6,20131109,76335.3,76990,76335.3,76959.9,924467540,4.44895E+12,103569,75868.9
????_??6,20131110,76928,77318.8,76537.7,77118.9,787081521,3.75732E+12,103391,76959.9
????_??6,20131111,77210.8,77316.3,76895.9,76895.9,704939712,3.23215E+12,87163,77118.9
????_??6,20131112,76874.5,76932.9,76755.5,76932.9,616694862,2.785E+12,80302,76895.9
????_??6,20131116,77117.4,77683.2,77117.4,77673,831005519,3.40559E+12,105780,76932.9
????_??6,20131117,77674.8,77903.1,77214.1,77214.2,704964595,3.46523E+12,97442,77673
????_??6,20131118,77192.6,77351.5,76994.8,77328.1,635636723,2.91251E+12,88138,77214.2
????_??6,20131119,77417.3,78192.9,77417.3,78142,670193481,2.99539E+12,92558,77328.1
????_??6,20131120,78143.3,78536.9,78143.3,78424.1,811487153,3.4624E+12,97068,78142
????_??6,20131123,78424.9,79157.4,78424.9,78874.5,861258311,3.73209E+12,86680,78424.1
????_??6,20131124,79401.4,80022.4,79401.4,80022.2,835746901,4.15915E+12,94767,78874.5
????_??6,20131125,80635.3,81257.8,80635.3,81186.8,1751422947,7.0268E+12,156824,80022.2
????_??6,20131126,81422.2,81764.5,81398.8,81549.5,1227349121,5.80179E+12,142064,81186.8
????_??6,20131127,81550.2,82186,81550.2,82129.8,1339521872,5.75256E+12,152611,81549.5
????_??6,20131130,82145.7,83572.5,82145.7,83572.5,1166432877,4.81351E+12,120909,82129.8
????_??6,20131201,84047.2,84675.2,84047.2,84384.9,1580626248,7.09266E+12,160693,83572.5
????_??6,20131202,84268.1,84268.1,83705.8,83706.5,1390666613,5.38158E+12,145600,84384.9
????_??6,20131203,83871.6,84502.5,83775.5,83775.6,1372255381,5.82069E+12,141858,83706.5
????_??6,20131204,83777.5,84342.3,83777.5,84211.4,1145251096,4.6844E+12,120021,83775.6
????_??6,20131207,84214.7,84808.2,84214.7,84659.4,830258050,3.29486E+12,112440,84211.4
????_??6,20131208,84759.7,85211.9,84684.3,84879.8,1346079627,5.21853E+12,144926,84659.4
????_??6,20131209,85863.7,86095.2,85586.3,85586.5,1106114820,4.65638E+12,131346,84879.8
????_??6,20131211,86103.9,86662.4,86103.9,86511.2,1174078460,4.89442E+12,125029,85586.5
????_??6,20131214,86198,86198,85691,85691.1,1137113073,4.58989E+12,125632,86511.2
????_??6,20131215,85856.6,87065.6,85856.6,87024.1,1234494113,5.97636E+12,119844,85691.1
????_??6,20131216,87004.2,88205.5,87004.2,88112.5,1417579962,6.61743E+12,159653,87024.1
????_??6,20131217,88195.5,88201.9,87646.1,87646.1,1295866985,5.56866E+12,140853,88112.5
????_??6,20131218,87750,88163.6,87726.2,87726.2,1395104678,5.71964E+12,163743,87646.1
????_??6,20131221,87811.5,87902.3,86957.1,86957.1,1416167940,5.28684E+12,132981,87726.2
????_??6,20131222,86937.3,87015.5,86855.7,87015.5,2121059994,7.00383E+12,133460,86957.1
????_??6,20131224,87021.8,88155,87021.8,88113.7,1463656237,5.17541E+12,135434,87015.5
????_??6,20131225,88317.9,88692.6,88190.7,88190.7,1509435229,5.106E+12,120782,88113.7
????_??6,20131228,88193.3,88449.4,87691.3,87691.7,884684862,3.89276E+12,121781,88190.7
????_??6,20131229,87752.1,87767.4,87425.2,87425.2,863217068,3.77481E+12,121281,87691.7
????_??6,20131230,87404.5,87408.5,87403.6,87410,1132767664,5.1817E+12,128774,87425.2
????_??6,20140101,87469.6,88177.1,87469.6,88177,978839578,4.16941E+12,114058,87410
????_??6,20140104,88536,88926.9,88536,88926.7,1000648161,4.56431E+12,117274,88177
????_??6,20140105,89149.7,89500.6,89149.7,89500.6,1011588612,4.26342E+12,131536,88926.7
????_??6,20140106,89507.8,89723.6,89355.6,89355.7,1062221498,4.75765E+12,130734,89500.6
????_??6,20140107,89477.4,89532.1,88749.2,88749.3,939668077,3.97328E+12,119018,89355.7
????_??6,20140108,88714.6,88716.8,88069,88069,1056775189,4.42143E+12,139132,88749.3
????_??6,20140111,88086.8,88086.8,87792.7,87792.7,719958306,3.23041E+12,105173,88069
????_??6,20140112,87759.9,87759.9,85404.1,85404.1,798358518,5.90783E+12,85637,87792.7
????_??6,20140113,85779.4,87112.9,85779.4,87112.9,867287879,3.6417E+12,95551,85404.1
????_??6,20140114,87514,87514,87502.4,87502.4,1355929744,4.1643E+12,106306,87112.9
????_??6,20140115,86599.3,86599.3,85296.7,85296.7,583647076,3.30493E+12,65638,87502.4
????_??6,20140118,85572.5,85572.5,84973.1,84973.2,946980990,2.31595E+12,61078,85296.7
????_??6,20140120,84842,84842,83641.5,83641.5,430046566,1.88589E+12,59238,84973.2
????_??6,20140121,83496.2,83942,83252.4,83252.4,538030269,3.22427E+12,67128,83641.5
????_??6,20140122,83163.9,83163.9,82028.7,82028.8,489562542,2.46134E+12,65691,83252.4
????_??6,20140125,81981.6,82683.9,81923.3,82670.3,610298781,2.59416E+12,86205,82028.8
????_??6,20140126,82669.8,82745.2,81893.9,81905.6,382214046,1.64748E+12,55178,82670.3
????_??6,20140127,81803.8,81803.8,80789.2,80861.4,505562056,3.00057E+12,50323,81905.6
????_??6,20140128,80932.2,81682.8,80932.2,81644.4,838175017,3.87551E+12,89117,80861.4
????_??6,20140129,81713.6,82798,81713.6,82797.7,732257568,3.72056E+12,85991,81644.4
????_??6,20140201,82970.5,84164.8,82970.5,84164.7,687990058,3.43294E+12,106210,82797.7
????_??6,20140202,84414.6,84414.7,83606.5,83606.5,706328839,2.78729E+12,88182,84164.7
????_??6,20140203,83588.2,83588.2,83157.1,83165,545544429,2.37043E+12,59083,83606.5
????_??6,20140204,83188.5,83295.5,83147.5,83170.6,467564478,2.60999E+12,59924,83165
????_??6,20140205,83086.2,83086.2,82212.4,82214.3,326849026,1.27637E+12,43118,83170.6
????_??6,20140208,82066,82066,81066.8,81066.8,298842438,1.14223E+12,32731,82214.3
????_??6,20140209,80932.2,81042.2,80932.2,80949.5,1132738886,4.69805E+12,52227,81066.8
????_??6,20140210,80919.5,80931.5,80240.3,80240.3,954447087,3.84217E+12,47123,80949.5
????_??6,20140212,80120.3,80120.3,79134.4,79136.6,199974087,8.05523E+11,23072,80240.3
????_??6,20140215,79089.1,79162.5,79087.5,79153.1,216256902,6.73357E+11,32119,79136.6
????_??6,20140216,79160.2,79769.2,79160.2,79769.2,339135579,2.33457E+12,43051,79153.1
????_??6,20140217,79892.2,80686.3,79892.2,80603,511810099,1.99225E+12,62813,79769.2
????_??6,20140218,80559.8,80559.8,80264.4,80435.7,289855422,1.97378E+12,38358,80603
????_??6,20140219,80448.5,80988.5,80448.5,80986.5,340919207,2.78381E+12,62971,80435.7
????_??6,20140222,81008,81332.4,81008,81325,280189295,1.11322E+12,37988,80986.5
????_??6,20140223,81393.1,81399.2,81168.5,81281.6,289273671,1.27679E+12,49902,81325
????_??6,20140224,81257.7,81257.7,80849.6,80849.8,188068787,8.20149E+11,36053,81281.6
????_??6,20140225,80811.6,80811.6,80087.4,80087.4,218001413,9.50476E+11,36244,80849.8
????_??6,20140226,80041.8,80041.8,79733.4,79785.5,322500645,1.40602E+12,50603,80087.4
????_??6,20140301,79915.1,80137.4,79915.1,80105,391576933,2.49593E+12,43946,79785.5
????_??6,20140302,80113.9,80113.9,79583.8,79584.1,223280754,1.82904E+12,35678,80105
????_??6,20140303,79551.6,79551.6,78518.8,78518.8,302263121,1.10249E+12,34253,79584.1
????_??6,20140304,78455.6,78455.6,78047.3,78072.6,307135505,1.33098E+12,42916,78518.8
????_??6,20140305,77992.4,78449.9,77990.9,78447.2,763413013,3.6459E+12,56101,78072.6
????_??6,20140308,78483.5,78590.9,78231,78231,398174991,1.58709E+12,46116,78447.2
????_??6,20140309,78197.8,78197.8,77515.6,77515.6,532306975,3.09656E+12,55839,78231
????_??6,20140310,77491.1,77491.1,77218.3,77219.5,572985827,3.6938E+12,36031,77515.6
????_??6,20140311,77219.7,77219.7,76582.6,76582.7,376374487,1.6256E+12,32630,77219.5
????_??6,20140312,76571.4,76589,76404.6,76583.4,734246963,2.77526E+12,46975,76582.7
????_??6,20140315,76653.2,77191.3,76653.2,77191.3,690274433,2.65E+12,45878,76583.4
????_??6,20140316,77159.5,77844.1,77159.5,77816.2,1441285529,5.22316E+12,65149,77191.3
????_??6,20140317,78028.7,78642.3,78028.7,78430.8,1111852769,3.06678E+12,57806,77816.2
????_??6,20140318,78424.8,78968.3,78424.8,78968.1,1144223839,5.7278E+12,58182,78430.8
????_??6,20140319,79009.9,79076,79009.9,79015.4,596312918,2.41476E+12,56363,78968.1
????_??6,20140325,79052.2,79065.2,79008.8,79013.5,371722722,1.14758E+12,39747,79015.4
????_??6,20140326,79019.5,79019.5,78619.1,78619.4,233537203,7.80707E+11,34207,79013.5
????_??6,20140329,78615.1,78615.1,78239.7,78239.7,248278118,1.74488E+12,33765,78619.4
????_??6,20140330,78251,78469.2,78251,78469.2,224539689,9.42498E+11,36891,78239.7
????_??6,20140331,78505.2,78741.3,78505.2,78741.3,382819019,1.35987E+12,53863,78469.2
????_??6,20140405,78708.2,78797.7,78547.7,78547.7,309473025,1.17287E+12,50596,78741.3
????_??6,20140406,78574.7,78574.7,77634.7,77634.7,454097815,1.41306E+12,55361,78547.7
????_??6,20140407,77595.3,77604.2,77418.5,77418.6,347671359,1.54102E+12,59584,77634.7
????_??6,20140408,77603.7,77940.3,77603.7,77817.5,512829738,1.63657E+12,64178,77418.6
????_??6,20140409,77810.2,77810.2,77423.9,77423.9,732296306,2.72561E+12,49649,77817.5
????_??6,20140412,77426.1,77460.5,76501.7,76501.8,381037358,1.27582E+12,49155,77423.9
????_??6,20140413,76446.2,76446.2,74920.6,74920.7,743941299,3.08278E+12,62668,76501.8
????_??6,20140414,74764.9,74764.9,73973.4,73973.4,339575707,1.16064E+12,46435,74920.7
????_??6,20140415,73908.8,73914,73768.8,73847.6,457084428,1.64417E+12,64755,73973.4
????_??6,20140416,73889.6,74178.2,73889.6,74161.2,322736026,1.11708E+12,53655,73847.6
????_??6,20140419,74153.8,74153.8,73637.8,73637.8,179240492,6.80125E+11,24403,74161.2
????_??6,20140420,73725.5,74160,73725.5,74160,297866318,9.90667E+11,41842,73637.8
