,date,open,high,low,close,volume,tic,day
13761,2019-10-28,6000.0,6351.0,5920.0,6351.0,2553446,دسبحا,0
13762,2019-10-28,14470.0,15369.0,14268.0,15345.0,197334,دسينا,0
13763,2019-10-28,29686.0,29686.0,29686.0,29686.0,2180540,دفارا,0
13764,2019-10-28,33779.0,35465.0,33779.0,35465.0,1216449,دلر,0
13765,2019-10-28,31000.0,31385.0,30000.0,31385.0,531573,دپارس,0
13766,2019-10-28,2210.0,2280.0,2180.0,2280.0,3078696,سدور,0
13767,2019-10-28,3330.0,3361.0,3250.0,3361.0,1725274,سشمال,0
13768,2019-10-28,15900.0,15982.0,15261.0,15982.0,1566775,پتاير,0
13769,2019-10-28,2699.0,2775.0,2699.0,2775.0,1620728,پلاسك,0
13770,2019-10-29,7200.0,7440.0,7153.0,7340.0,8997532,بترانس,1
13771,2019-10-29,19774.0,19774.0,19774.0,19774.0,131850,بسويچ,1
13772,2019-10-29,17899.0,18045.0,17100.0,18045.0,608405,بموتو,1
13773,2019-10-29,5435.0,5970.0,5435.0,5920.0,4354225,تكنو,1
13774,2019-10-29,9664.0,9664.0,9664.0,9664.0,176417,تپمپي,1
13775,2019-10-29,5350.0,5518.0,5350.0,5518.0,848375,ثتوسا,1
13776,2019-10-29,2390.0,2394.0,2311.0,2394.0,2818991,ثفارس,1
13777,2019-10-29,15246.0,15246.0,15246.0,15246.0,724906,حتايد,1
13778,2019-10-29,8515.0,9373.0,8515.0,9373.0,4107458,حتوكا,1
13779,2019-10-29,5490.0,5594.0,5414.0,5594.0,11402279,حكشتي,1
13780,2019-10-29,1957.0,1986.0,1937.0,1983.0,7125008,خبهمن,1
13781,2019-10-29,1544.0,1602.0,1521.0,1599.0,29458878,خزاميا,1
13782,2019-10-29,1855.0,1947.0,1855.0,1946.0,201635136,خساپا,1
13783,2019-10-29,5001.0,5221.0,5001.0,5221.0,792510,خمحركه,1
13784,2019-10-29,1420.0,1460.0,1400.0,1447.0,61634089,خپارس,1
13785,2019-10-29,2850.0,3074.0,2850.0,3074.0,4256641,خچرخش,1
13786,2019-10-29,9050.0,9089.0,8700.0,8900.0,6810753,خگستر,1
13787,2019-10-29,12591.0,13915.0,12591.0,13915.0,1916234,داسوه,1
13788,2019-10-29,10898.0,11590.0,10898.0,11336.0,7434903,دالبر,1
13789,2019-10-29,8200.0,8699.0,8200.0,8550.0,5179377,دجابر,1
13790,2019-10-29,6621.0,7289.0,6621.0,7253.0,33981085,دزهراوي,1
13791,2019-10-29,6000.0,6351.0,5920.0,6351.0,2553446,دسبحا,1
13792,2019-10-29,14470.0,15369.0,14268.0,15345.0,197334,دسينا,1
13793,2019-10-29,29686.0,29686.0,29686.0,29686.0,2180540,دفارا,1
13794,2019-10-29,33779.0,35465.0,33779.0,35465.0,1216449,دلر,1
13795,2019-10-29,31000.0,31385.0,30000.0,31385.0,531573,دپارس,1
13796,2019-10-29,2210.0,2280.0,2180.0,2280.0,3078696,سدور,1
13797,2019-10-29,3330.0,3361.0,3250.0,3361.0,1725274,سشمال,1
13798,2019-10-29,15900.0,15982.0,15261.0,15982.0,1566775,پتاير,1
13799,2019-10-29,2699.0,2775.0,2699.0,2775.0,1620728,پلاسك,1
13800,2019-10-30,7699.0,7699.0,7381.0,7461.0,13195079,بترانس,2
13801,2019-10-30,19448.0,19448.0,19448.0,19448.0,40274,بسويچ,2
13802,2019-10-30,18701.0,18879.0,18300.0,18759.0,834449,بموتو,2
13803,2019-10-30,5900.0,5922.0,5800.0,5922.0,785290,تكنو,2
13804,2019-10-30,9800.0,10179.0,9800.0,10179.0,1166164,تپمپي,2
13805,2019-10-30,5669.0,5669.0,5446.0,5669.0,221325,ثتوسا,2
13806,2019-10-30,2510.0,2510.0,2400.0,2465.0,4326104,ثفارس,2
13807,2019-10-30,16000.0,16008.0,15300.0,16008.0,2460507,حتايد,2
13808,2019-10-30,9584.0,9584.0,9584.0,9584.0,133328,حتوكا,2
13809,2019-10-30,5806.0,5827.0,5612.0,5820.0,10661948,حكشتي,2
13810,2019-10-30,2000.0,2050.0,1991.0,2012.0,5276576,خبهمن,2
13811,2019-10-30,1628.0,1656.0,1606.0,1641.0,35017916,خزاميا,2
13812,2019-10-30,1972.0,2036.0,1971.0,1998.0,93229481,خساپا,2
13813,2019-10-30,5452.0,5452.0,5452.0,5452.0,301487,خمحركه,2
13814,2019-10-30,1458.0,1478.0,1410.0,1430.0,74806119,خپارس,2
13815,2019-10-30,3138.0,3138.0,3074.0,3138.0,4183763,خچرخش,2
13816,2019-10-30,9070.0,9360.0,8981.0,9170.0,6128911,خگستر,2
13817,2019-10-30,13923.0,13923.0,13923.0,13923.0,248261,داسوه,2
13818,2019-10-30,11674.0,11674.0,11500.0,11674.0,4487562,دالبر,2
13819,2019-10-30,8778.0,8778.0,8590.0,8778.0,1658807,دجابر,2
13820,2019-10-30,7271.0,7271.0,7271.0,7271.0,3755256,دزهراوي,2
13821,2019-10-30,6580.0,6595.0,6452.0,6595.0,863429,دسبحا,2
13822,2019-10-30,15348.0,15668.0,15348.0,15668.0,211789,دسينا,2
13823,2019-10-30,31170.0,31170.0,30901.0,31170.0,2760343,دفارا,2
13824,2019-10-30,36300.0,37159.0,35600.0,37159.0,849705,دلر,2
13825,2019-10-30,32756.0,32756.0,32000.0,32756.0,225211,دپارس,2
13826,2019-10-30,2387.0,2387.0,2387.0,2387.0,811674,سدور,2
13827,2019-10-30,3520.0,3521.0,3490.0,3521.0,787003,سشمال,2
13828,2019-10-30,16200.0,16722.0,15610.0,16722.0,1648354,پتاير,2
13829,2019-10-30,2902.0,2902.0,2902.0,2902.0,386045,پلاسك,2
13830,2019-10-31,7699.0,7699.0,7381.0,7461.0,13195079,بترانس,3
13831,2019-10-31,19448.0,19448.0,19448.0,19448.0,40274,بسويچ,3
13832,2019-10-31,18701.0,18879.0,18300.0,18759.0,834449,بموتو,3
13833,2019-10-31,5900.0,5922.0,5800.0,5922.0,785290,تكنو,3
13834,2019-10-31,9800.0,10179.0,9800.0,10179.0,1166164,تپمپي,3
13835,2019-10-31,5669.0,5669.0,5446.0,5669.0,221325,ثتوسا,3
13836,2019-10-31,2510.0,2510.0,2400.0,2465.0,4326104,ثفارس,3
13837,2019-10-31,16000.0,16008.0,15300.0,16008.0,2460507,حتايد,3
13838,2019-10-31,9584.0,9584.0,9584.0,9584.0,133328,حتوكا,3
13839,2019-10-31,5806.0,5827.0,5612.0,5820.0,10661948,حكشتي,3
13840,2019-10-31,2000.0,2050.0,1991.0,2012.0,5276576,خبهمن,3
13841,2019-10-31,1628.0,1656.0,1606.0,1641.0,35017916,خزاميا,3
13842,2019-10-31,1972.0,2036.0,1971.0,1998.0,93229481,خساپا,3
13843,2019-10-31,5452.0,5452.0,5452.0,5452.0,301487,خمحركه,3
13844,2019-10-31,1458.0,1478.0,1410.0,1430.0,74806119,خپارس,3
13845,2019-10-31,3138.0,3138.0,3074.0,3138.0,4183763,خچرخش,3
13846,2019-10-31,9070.0,9360.0,8981.0,9170.0,6128911,خگستر,3
13847,2019-10-31,13923.0,13923.0,13923.0,13923.0,248261,داسوه,3
13848,2019-10-31,11674.0,11674.0,11500.0,11674.0,4487562,دالبر,3
13849,2019-10-31,8778.0,8778.0,8590.0,8778.0,1658807,دجابر,3
13850,2019-10-31,7271.0,7271.0,7271.0,7271.0,3755256,دزهراوي,3
13851,2019-10-31,6580.0,6595.0,6452.0,6595.0,863429,دسبحا,3
13852,2019-10-31,15348.0,15668.0,15348.0,15668.0,211789,دسينا,3
13853,2019-10-31,31170.0,31170.0,30901.0,31170.0,2760343,دفارا,3
13854,2019-10-31,36300.0,37159.0,35600.0,37159.0,849705,دلر,3
13855,2019-10-31,32756.0,32756.0,32000.0,32756.0,225211,دپارس,3
13856,2019-10-31,2387.0,2387.0,2387.0,2387.0,811674,سدور,3
13857,2019-10-31,3520.0,3521.0,3490.0,3521.0,787003,سشمال,3
13858,2019-10-31,16200.0,16722.0,15610.0,16722.0,1648354,پتاير,3
13859,2019-10-31,2902.0,2902.0,2902.0,2902.0,386045,پلاسك,3
13860,2019-11-01,7699.0,7699.0,7381.0,7461.0,13195079,بترانس,4
13861,2019-11-01,19448.0,19448.0,19448.0,19448.0,40274,بسويچ,4
13862,2019-11-01,18701.0,18879.0,18300.0,18759.0,834449,بموتو,4
13863,2019-11-01,5900.0,5922.0,5800.0,5922.0,785290,تكنو,4
13864,2019-11-01,9800.0,10179.0,9800.0,10179.0,1166164,تپمپي,4
13865,2019-11-01,5669.0,5669.0,5446.0,5669.0,221325,ثتوسا,4
13866,2019-11-01,2510.0,2510.0,2400.0,2465.0,4326104,ثفارس,4
13867,2019-11-01,16000.0,16008.0,15300.0,16008.0,2460507,حتايد,4
13868,2019-11-01,9584.0,9584.0,9584.0,9584.0,133328,حتوكا,4
13869,2019-11-01,5806.0,5827.0,5612.0,5820.0,10661948,حكشتي,4
13870,2019-11-01,2000.0,2050.0,1991.0,2012.0,5276576,خبهمن,4
13871,2019-11-01,1628.0,1656.0,1606.0,1641.0,35017916,خزاميا,4
13872,2019-11-01,1972.0,2036.0,1971.0,1998.0,93229481,خساپا,4
13873,2019-11-01,5452.0,5452.0,5452.0,5452.0,301487,خمحركه,4
13874,2019-11-01,1458.0,1478.0,1410.0,1430.0,74806119,خپارس,4
13875,2019-11-01,3138.0,3138.0,3074.0,3138.0,4183763,خچرخش,4
13876,2019-11-01,9070.0,9360.0,8981.0,9170.0,6128911,خگستر,4
13877,2019-11-01,13923.0,13923.0,13923.0,13923.0,248261,داسوه,4
13878,2019-11-01,11674.0,11674.0,11500.0,11674.0,4487562,دالبر,4
13879,2019-11-01,8778.0,8778.0,8590.0,8778.0,1658807,دجابر,4
13880,2019-11-01,7271.0,7271.0,7271.0,7271.0,3755256,دزهراوي,4
13881,2019-11-01,6580.0,6595.0,6452.0,6595.0,863429,دسبحا,4
13882,2019-11-01,15348.0,15668.0,15348.0,15668.0,211789,دسينا,4
13883,2019-11-01,31170.0,31170.0,30901.0,31170.0,2760343,دفارا,4
13884,2019-11-01,36300.0,37159.0,35600.0,37159.0,849705,دلر,4
13885,2019-11-01,32756.0,32756.0,32000.0,32756.0,225211,دپارس,4
13886,2019-11-01,2387.0,2387.0,2387.0,2387.0,811674,سدور,4
13887,2019-11-01,3520.0,3521.0,3490.0,3521.0,787003,سشمال,4
13888,2019-11-01,16200.0,16722.0,15610.0,16722.0,1648354,پتاير,4
13889,2019-11-01,2902.0,2902.0,2902.0,2902.0,386045,پلاسك,4
13890,2019-11-04,8285.0,8397.0,7880.0,7899.0,20371948,بترانس,0
13891,2019-11-04,19255.0,19255.0,19255.0,19255.0,42958,بسويچ,0
13892,2019-11-04,17545.0,17899.0,17011.0,17199.0,360783,بموتو,0
13893,2019-11-04,6399.0,6399.0,5971.0,5979.0,1780346,تكنو,0
13894,2019-11-04,9220.0,9800.0,9220.0,9800.0,574210,تپمپي,0
13895,2019-11-04,5936.0,5963.0,5801.0,5963.0,570561,ثتوسا,0
13896,2019-11-04,2308.0,2374.0,2253.0,2253.0,4756389,ثفارس,0
13897,2019-11-04,15840.0,15840.0,14813.0,14881.0,1496652,حتايد,0
13898,2019-11-04,11031.0,11031.0,11031.0,11031.0,401782,حتوكا,0
13899,2019-11-04,5668.0,5668.0,5322.0,5350.0,15534987,حكشتي,0
13900,2019-11-04,2089.0,2110.0,2001.0,2023.0,8302062,خبهمن,0
13901,2019-11-04,1685.0,1708.0,1602.0,1615.0,31164813,خزاميا,0
13902,2019-11-04,2048.0,2112.0,1998.0,2047.0,175370825,خساپا,0
13903,2019-11-04,6211.0,6211.0,6061.0,6211.0,7030112,خمحركه,0
13904,2019-11-04,1460.0,1477.0,1404.0,1404.0,64617042,خپارس,0
13905,2019-11-04,3166.0,3259.0,3075.0,3125.0,2162537,خچرخش,0
13906,2019-11-04,9444.0,9550.0,9000.0,9100.0,13726792,خگستر,0
13907,2019-11-04,14500.0,14690.0,13742.0,13998.0,719842,داسوه,0
13908,2019-11-04,12999.0,13100.0,12111.0,12196.0,3718933,دالبر,0
13909,2019-11-04,9000.0,9000.0,8415.0,8415.0,2793456,دجابر,0
13910,2019-11-04,8198.0,8203.0,7820.0,7980.0,23071753,دزهراوي,0
13911,2019-11-04,7200.0,7200.0,6787.0,6840.0,3368079,دسبحا,0
13912,2019-11-04,16700.0,16700.0,15555.0,15555.0,316061,دسينا,0
13913,2019-11-04,30800.0,30800.0,29265.0,29265.0,1613453,دفارا,0
13914,2019-11-04,38138.0,38138.0,35200.0,35609.0,514871,دلر,0
13915,2019-11-04,32000.0,32495.0,31400.0,31667.0,638565,دپارس,0
13916,2019-11-04,2640.0,2649.0,2438.0,2500.0,9422421,سدور,0
13917,2019-11-04,3484.0,3536.0,3300.0,3337.0,1044634,سشمال,0
13918,2019-11-04,16598.0,16598.0,15485.0,15486.0,1043003,پتاير,0
13919,2019-11-04,3250.0,3250.0,2985.0,2985.0,4890558,پلاسك,0
13920,2019-11-05,7899.0,8177.0,7725.0,8050.0,14607482,بترانس,1
13921,2019-11-05,19152.0,19152.0,19152.0,19152.0,11138,بسويچ,1
13922,2019-11-05,17005.0,17806.0,16602.0,17499.0,421238,بموتو,1
13923,2019-11-05,5800.0,6147.0,5755.0,5900.0,1169149,تكنو,1
13924,2019-11-05,9900.0,9900.0,9600.0,9820.0,733661,تپمپي,1
13925,2019-11-05,6139.0,6139.0,5962.0,6139.0,115225,ثتوسا,1
13926,2019-11-05,2340.0,2340.0,2200.0,2272.0,3626511,ثفارس,1
13927,2019-11-05,14920.0,15480.0,14404.0,15400.0,3725772,حتايد,1
13928,2019-11-05,11582.0,11582.0,11582.0,11582.0,147549,حتوكا,1
13929,2019-11-05,5280.0,5630.0,5280.0,5450.0,7448969,حكشتي,1
13930,2019-11-05,2035.0,2095.0,1991.0,2026.0,6567556,خبهمن,1
13931,2019-11-05,1611.0,1688.0,1580.0,1629.0,29972001,خزاميا,1
13932,2019-11-05,2060.0,2132.0,2011.0,2066.0,87060549,خساپا,1
13933,2019-11-05,6212.0,6519.0,5941.0,6519.0,9187022,خمحركه,1
13934,2019-11-05,1402.0,1468.0,1375.0,1413.0,37556565,خپارس,1
13935,2019-11-05,3180.0,3180.0,3000.0,3092.0,2621551,خچرخش,1
13936,2019-11-05,8835.0,9340.0,8835.0,9000.0,18119691,خگستر,1
13937,2019-11-05,13363.0,14324.0,13363.0,13795.0,340988,داسوه,1
13938,2019-11-05,11998.0,12690.0,11998.0,12100.0,3288942,دالبر,1
13939,2019-11-05,8201.0,8900.0,8201.0,8620.0,1296175,دجابر,1
13940,2019-11-05,7949.0,8203.0,7663.0,7800.0,15445929,دزهراوي,1
13941,2019-11-05,6899.0,7180.0,6701.0,6820.0,1573000,دسبحا,1
13942,2019-11-05,15800.0,16049.0,15311.0,15870.0,183869,دسينا,1
13943,2019-11-05,28411.0,30000.0,28411.0,28900.0,1002349,دفارا,1
13944,2019-11-05,35285.0,36977.0,34752.0,35980.0,225450,دلر,1
13945,2019-11-05,32000.0,32889.0,31000.0,31410.0,633506,دپارس,1
13946,2019-11-05,2497.0,2550.0,2392.0,2470.0,4724854,سدور,1
13947,2019-11-05,3301.0,3495.0,3301.0,3400.0,724917,سشمال,1
13948,2019-11-05,15484.0,15980.0,15207.0,15980.0,455737,پتاير,1
13949,2019-11-05,3000.0,3189.0,2903.0,3131.0,5538656,پلاسك,1
13950,2019-11-06,7899.0,8177.0,7725.0,8050.0,14607482,بترانس,2
13951,2019-11-06,19152.0,19152.0,19152.0,19152.0,11138,بسويچ,2
13952,2019-11-06,17005.0,17806.0,16602.0,17499.0,421238,بموتو,2
13953,2019-11-06,5800.0,6147.0,5755.0,5900.0,1169149,تكنو,2
13954,2019-11-06,9900.0,9900.0,9600.0,9820.0,733661,تپمپي,2
13955,2019-11-06,6139.0,6139.0,5962.0,6139.0,115225,ثتوسا,2
13956,2019-11-06,2340.0,2340.0,2200.0,2272.0,3626511,ثفارس,2
13957,2019-11-06,14920.0,15480.0,14404.0,15400.0,3725772,حتايد,2
13958,2019-11-06,11582.0,11582.0,11582.0,11582.0,147549,حتوكا,2
13959,2019-11-06,5280.0,5630.0,5280.0,5450.0,7448969,حكشتي,2
13960,2019-11-06,2035.0,2095.0,1991.0,2026.0,6567556,خبهمن,2
13961,2019-11-06,1611.0,1688.0,1580.0,1629.0,29972001,خزاميا,2
13962,2019-11-06,2060.0,2132.0,2011.0,2066.0,87060549,خساپا,2
13963,2019-11-06,6212.0,6519.0,5941.0,6519.0,9187022,خمحركه,2
13964,2019-11-06,1402.0,1468.0,1375.0,1413.0,37556565,خپارس,2
13965,2019-11-06,3180.0,3180.0,3000.0,3092.0,2621551,خچرخش,2
13966,2019-11-06,8835.0,9340.0,8835.0,9000.0,18119691,خگستر,2
13967,2019-11-06,13363.0,14324.0,13363.0,13795.0,340988,داسوه,2
13968,2019-11-06,11998.0,12690.0,11998.0,12100.0,3288942,دالبر,2
13969,2019-11-06,8201.0,8900.0,8201.0,8620.0,1296175,دجابر,2
13970,2019-11-06,7949.0,8203.0,7663.0,7800.0,15445929,دزهراوي,2
13971,2019-11-06,6899.0,7180.0,6701.0,6820.0,1573000,دسبحا,2
13972,2019-11-06,15800.0,16049.0,15311.0,15870.0,183869,دسينا,2
13973,2019-11-06,28411.0,30000.0,28411.0,28900.0,1002349,دفارا,2
13974,2019-11-06,35285.0,36977.0,34752.0,35980.0,225450,دلر,2
13975,2019-11-06,32000.0,32889.0,31000.0,31410.0,633506,دپارس,2
13976,2019-11-06,2497.0,2550.0,2392.0,2470.0,4724854,سدور,2
13977,2019-11-06,3301.0,3495.0,3301.0,3400.0,724917,سشمال,2
13978,2019-11-06,15484.0,15980.0,15207.0,15980.0,455737,پتاير,2
13979,2019-11-06,3000.0,3189.0,2903.0,3131.0,5538656,پلاسك,2
13980,2019-11-07,7899.0,8177.0,7725.0,8050.0,14607482,بترانس,3
13981,2019-11-07,19152.0,19152.0,19152.0,19152.0,11138,بسويچ,3
13982,2019-11-07,17005.0,17806.0,16602.0,17499.0,421238,بموتو,3
13983,2019-11-07,5800.0,6147.0,5755.0,5900.0,1169149,تكنو,3
13984,2019-11-07,9900.0,9900.0,9600.0,9820.0,733661,تپمپي,3
13985,2019-11-07,6139.0,6139.0,5962.0,6139.0,115225,ثتوسا,3
13986,2019-11-07,2340.0,2340.0,2200.0,2272.0,3626511,ثفارس,3
13987,2019-11-07,14920.0,15480.0,14404.0,15400.0,3725772,حتايد,3
13988,2019-11-07,11582.0,11582.0,11582.0,11582.0,147549,حتوكا,3
13989,2019-11-07,5280.0,5630.0,5280.0,5450.0,7448969,حكشتي,3
13990,2019-11-07,2035.0,2095.0,1991.0,2026.0,6567556,خبهمن,3
13991,2019-11-07,1611.0,1688.0,1580.0,1629.0,29972001,خزاميا,3
13992,2019-11-07,2060.0,2132.0,2011.0,2066.0,87060549,خساپا,3
13993,2019-11-07,6212.0,6519.0,5941.0,6519.0,9187022,خمحركه,3
13994,2019-11-07,1402.0,1468.0,1375.0,1413.0,37556565,خپارس,3
13995,2019-11-07,3180.0,3180.0,3000.0,3092.0,2621551,خچرخش,3
13996,2019-11-07,8835.0,9340.0,8835.0,9000.0,18119691,خگستر,3
13997,2019-11-07,13363.0,14324.0,13363.0,13795.0,340988,داسوه,3
13998,2019-11-07,11998.0,12690.0,11998.0,12100.0,3288942,دالبر,3
13999,2019-11-07,8201.0,8900.0,8201.0,8620.0,1296175,دجابر,3
14000,2019-11-07,7949.0,8203.0,7663.0,7800.0,15445929,دزهراوي,3
14001,2019-11-07,6899.0,7180.0,6701.0,6820.0,1573000,دسبحا,3
14002,2019-11-07,15800.0,16049.0,15311.0,15870.0,183869,دسينا,3
14003,2019-11-07,28411.0,30000.0,28411.0,28900.0,1002349,دفارا,3
14004,2019-11-07,35285.0,36977.0,34752.0,35980.0,225450,دلر,3
14005,2019-11-07,32000.0,32889.0,31000.0,31410.0,633506,دپارس,3
14006,2019-11-07,2497.0,2550.0,2392.0,2470.0,4724854,سدور,3
14007,2019-11-07,3301.0,3495.0,3301.0,3400.0,724917,سشمال,3
14008,2019-11-07,15484.0,15980.0,15207.0,15980.0,455737,پتاير,3
14009,2019-11-07,3000.0,3189.0,2903.0,3131.0,5538656,پلاسك,3
14010,2019-11-08,7899.0,8177.0,7725.0,8050.0,14607482,بترانس,4
14011,2019-11-08,19152.0,19152.0,19152.0,19152.0,11138,بسويچ,4
14012,2019-11-08,17005.0,17806.0,16602.0,17499.0,421238,بموتو,4
14013,2019-11-08,5800.0,6147.0,5755.0,5900.0,1169149,تكنو,4
14014,2019-11-08,9900.0,9900.0,9600.0,9820.0,733661,تپمپي,4
14015,2019-11-08,6139.0,6139.0,5962.0,6139.0,115225,ثتوسا,4
14016,2019-11-08,2340.0,2340.0,2200.0,2272.0,3626511,ثفارس,4
14017,2019-11-08,14920.0,15480.0,14404.0,15400.0,3725772,حتايد,4
14018,2019-11-08,11582.0,11582.0,11582.0,11582.0,147549,حتوكا,4
14019,2019-11-08,5280.0,5630.0,5280.0,5450.0,7448969,حكشتي,4
14020,2019-11-08,2035.0,2095.0,1991.0,2026.0,6567556,خبهمن,4
14021,2019-11-08,1611.0,1688.0,1580.0,1629.0,29972001,خزاميا,4
14022,2019-11-08,2060.0,2132.0,2011.0,2066.0,87060549,خساپا,4
14023,2019-11-08,6212.0,6519.0,5941.0,6519.0,9187022,خمحركه,4
14024,2019-11-08,1402.0,1468.0,1375.0,1413.0,37556565,خپارس,4
14025,2019-11-08,3180.0,3180.0,3000.0,3092.0,2621551,خچرخش,4
14026,2019-11-08,8835.0,9340.0,8835.0,9000.0,18119691,خگستر,4
14027,2019-11-08,13363.0,14324.0,13363.0,13795.0,340988,داسوه,4
14028,2019-11-08,11998.0,12690.0,11998.0,12100.0,3288942,دالبر,4
14029,2019-11-08,8201.0,8900.0,8201.0,8620.0,1296175,دجابر,4
14030,2019-11-08,7949.0,8203.0,7663.0,7800.0,15445929,دزهراوي,4
14031,2019-11-08,6899.0,7180.0,6701.0,6820.0,1573000,دسبحا,4
14032,2019-11-08,15800.0,16049.0,15311.0,15870.0,183869,دسينا,4
14033,2019-11-08,28411.0,30000.0,28411.0,28900.0,1002349,دفارا,4
14034,2019-11-08,35285.0,36977.0,34752.0,35980.0,225450,دلر,4
14035,2019-11-08,32000.0,32889.0,31000.0,31410.0,633506,دپارس,4
14036,2019-11-08,2497.0,2550.0,2392.0,2470.0,4724854,سدور,4
14037,2019-11-08,3301.0,3495.0,3301.0,3400.0,724917,سشمال,4
14038,2019-11-08,15484.0,15980.0,15207.0,15980.0,455737,پتاير,4
14039,2019-11-08,3000.0,3189.0,2903.0,3131.0,5538656,پلاسك,4
14040,2019-11-11,7720.0,7774.0,7555.0,7610.0,7312483,بترانس,0
14041,2019-11-11,19003.0,19003.0,19003.0,19003.0,7136,بسويچ,0
14042,2019-11-11,17260.0,17647.0,17200.0,17300.0,352381,بموتو,0
14043,2019-11-11,6742.0,6742.0,6742.0,6742.0,261250,تكنو,0
14044,2019-11-11,8855.0,9475.0,8855.0,9280.0,638572,تپمپي,0
14045,2019-11-11,6634.0,6634.0,6050.0,6300.0,1085240,ثتوسا,0
14046,2019-11-11,2285.0,2317.0,2204.0,2283.0,1835165,ثفارس,0
14047,2019-11-11,17190.0,17310.0,16815.0,17310.0,5199248,حتايد,0
14048,2019-11-11,12600.0,13300.0,12101.0,13198.0,6215062,حتوكا,0
14049,2019-11-11,5544.0,5635.0,5544.0,5558.0,3415340,حكشتي,0
14050,2019-11-11,1968.0,2059.0,1968.0,2055.0,7341924,خبهمن,0
14051,2019-11-11,1590.0,1645.0,1570.0,1620.0,29311123,خزاميا,0
14052,2019-11-11,2101.0,2215.0,2101.0,2133.0,91218434,خساپا,0
14053,2019-11-11,7477.0,7477.0,7477.0,7477.0,3893032,خمحركه,0
14054,2019-11-11,1431.0,1485.0,1425.0,1444.0,56240414,خپارس,0
14055,2019-11-11,3250.0,3381.0,3180.0,3381.0,5906792,خچرخش,0
14056,2019-11-11,8450.0,8901.0,8400.0,8901.0,17857603,خگستر,0
14057,2019-11-11,13486.0,13748.0,12603.0,13746.0,693016,داسوه,0
14058,2019-11-11,10850.0,11810.0,10850.0,11810.0,1611945,دالبر,0
14059,2019-11-11,8602.0,9144.0,8602.0,9000.0,1585363,دجابر,0
14060,2019-11-11,7020.0,7555.0,7020.0,7500.0,10644991,دزهراوي,0
14061,2019-11-11,6130.0,6594.0,6130.0,6450.0,1714133,دسبحا,0
14062,2019-11-11,15000.0,15010.0,14477.0,14500.0,965079,دسينا,0
14063,2019-11-11,27910.0,29349.0,27910.0,29300.0,744874,دفارا,0
14064,2019-11-11,34000.0,35250.0,32500.0,35250.0,982935,دلر,0
14065,2019-11-11,30000.0,31250.0,29802.0,30480.0,942362,دپارس,0
14066,2019-11-11,2374.0,2557.0,2374.0,2557.0,4463371,سدور,0
14067,2019-11-11,3300.0,3425.0,3300.0,3425.0,3159017,سشمال,0
14068,2019-11-11,16300.0,16300.0,15773.0,15950.0,676760,پتاير,0
14069,2019-11-11,3270.0,3328.0,3180.0,3320.0,3713959,پلاسك,0
14070,2019-11-12,7700.0,7939.0,7577.0,7749.0,5755887,بترانس,1
14071,2019-11-12,17998.0,18897.0,17099.0,18897.0,1522499,بسويچ,1
14072,2019-11-12,18000.0,18212.0,17811.0,18090.0,792371,بموتو,1
14073,2019-11-12,7079.0,7079.0,7079.0,7079.0,6413477,تكنو,1
14074,2019-11-12,9320.0,9349.0,9001.0,9241.0,907381,تپمپي,1
14075,2019-11-12,6634.0,6634.0,6050.0,6300.0,1085240,ثتوسا,1
14076,2019-11-12,2300.0,2380.0,2280.0,2296.0,2805875,ثفارس,1
14077,2019-11-12,17190.0,17310.0,16815.0,17310.0,5199248,حتايد,1
14078,2019-11-12,12920.0,13566.0,12920.0,13566.0,2387661,حتوكا,1
14079,2019-11-12,5600.0,5820.0,5555.0,5699.0,8164682,حكشتي,1
14080,2019-11-12,2055.0,2125.0,2045.0,2100.0,10947861,خبهمن,1
14081,2019-11-12,1636.0,1650.0,1601.0,1627.0,24323381,خزاميا,1
14082,2019-11-12,2178.0,2189.0,2102.0,2111.0,95040346,خساپا,1
14083,2019-11-12,7850.0,7850.0,7850.0,7850.0,809878,خمحركه,1
14084,2019-11-12,1450.0,1470.0,1400.0,1411.0,71684897,خپارس,1
14085,2019-11-12,3480.0,3480.0,3306.0,3399.0,3331971,خچرخش,1
14086,2019-11-12,9127.0,9198.0,9015.0,9147.0,38191163,خگستر,1
14087,2019-11-12,14019.0,14019.0,13800.0,14019.0,723663,داسوه,1
14088,2019-11-12,12000.0,12223.0,11900.0,12223.0,1699980,دالبر,1
14089,2019-11-12,9105.0,9363.0,8919.0,9363.0,2579373,دجابر,1
14090,2019-11-12,7650.0,7733.0,7490.0,7733.0,8202044,دزهراوي,1
14091,2019-11-12,6600.0,6700.0,6425.0,6599.0,3744027,دسبحا,1
14092,2019-11-12,15200.0,15260.0,14820.0,15260.0,659954,دسينا,1
14093,2019-11-12,29410.0,30500.0,29402.0,30348.0,814879,دفارا,1
14094,2019-11-12,36550.0,36550.0,35260.0,35311.0,262877,دلر,1
14095,2019-11-12,31700.0,31700.0,30402.0,31089.0,1141832,دپارس,1
14096,2019-11-12,2650.0,2675.0,2560.0,2675.0,4682629,سدور,1
14097,2019-11-12,3429.0,3580.0,3429.0,3570.0,2531547,سشمال,1
14098,2019-11-12,16300.0,16760.0,16001.0,16760.0,1574405,پتاير,1
14099,2019-11-12,3345.0,3402.0,3257.0,3392.0,3675957,پلاسك,1
14100,2019-11-13,7880.0,7880.0,7640.0,7690.0,4670987,بترانس,2
