,date,tic,open,high,low,close,volume,value,count,yesterday,code,name_en,name,date_jalali,last,stopped,b_queue,s_queue,day,log_volume,change,daily_variance
87,2018-05-19,بسويچ,2077.24,2077.0,2077.0,2144.82,20.0,150000.0,1.0,2145.0,SWIC,Pars Switch-a,پارس‌سويچ‌-ت,13970229.0,2077.24,False,False,True,0,10.66654318531104,0.0315084715733723,0.0
87,2018-05-19,بموتو,2407.8,2499.0,2408.0,2443.72,6600.0,21507600.0,7.0,2443.0,MOTJ,Motogen-a,موتوژن‌-ت,13970229.0,2498.74,False,False,False,0,16.596101675458005,0.014698901674496105,0.037238308807883064
87,2018-05-19,پتاير,63.35,64.0,63.0,63.32,454412.0,1139076515.0,64.0,63.0,TAIR,Iran Tire-a,ايران‌_تاير-ت,13970229.0,63.0,False,False,False,0,17.174960789503896,-0.0004737839545167583,0.015792798483891344
87,2018-05-19,پلاسك,798.93,835.0,785.0,811.85,2127057.0,1737374093.0,196.0,808.0,PLKK,Plascokar Saipa-a,پلاسكوكار-ت,13970229.0,811.85,False,False,False,0,21.269565486163906,0.015914269877440504,0.06158773172384061
88,2018-05-20,بترانس,458.39,458.0,437.0,458.84,163309.0,797237455.0,177.0,460.0,TRNS,S*Iran Transfo-a,ايران‌_ترانسفو-ت,13970230.0,440.05,False,False,False,1,18.132100956141368,0.0009807340249324136,0.04576758783018046
88,2018-05-20,بسويچ,2187.75,2188.0,2188.0,2144.82,200.0,1579800.0,1.0,2145.0,SWIC,Pars Switch-a,پارس‌سويچ‌-ت,13970230.0,2187.75,False,True,False,1,12.969128278305087,-0.02001566565026428,0.0
88,2018-05-20,بموتو,2514.02,2514.0,2412.0,2445.25,21360.0,68776848.0,18.0,2444.0,MOTJ,Motogen-a,موتوژن‌-ت,13970230.0,2411.63,False,False,False,1,17.771177939244733,-0.028123913710254567,0.041713526224312444
88,2018-05-20,پتاير,63.35,64.0,63.0,63.32,454412.0,1139076515.0,64.0,63.0,TAIR,Iran Tire-a,ايران‌_تاير-ت,13970229.0,63.0,True,False,False,1,17.174960789503896,-0.0004737839545167583,0.015792798483891344
88,2018-05-20,پلاسك,809.86,835.0,810.0,822.78,2568539.0,2127190727.0,263.0,812.0,PLKK,Plascokar Saipa-a,پلاسكوكار-ت,13970230.0,823.78,False,False,False,1,21.471536662973513,0.0157028610321106,0.030384793018789956
89,2018-05-21,بترانس,457.29,458.0,436.0,456.55,416179.0,2045058409.0,239.0,459.0,TRNS,S*Iran Transfo-a,ايران‌_ترانسفو-ت,13970231.0,458.39,False,False,False,2,19.062568958219757,-0.0016208520424926276,0.04818749315518563
89,2018-05-21,بسويچ,2209.91,2210.0,2160.0,2146.2,3640.0,28651200.0,7.0,2145.0,SWIC,Pars Switch-a,پارس‌سويچ‌-ت,13970231.0,2160.33,False,False,False,2,15.871193076123813,-0.02968502469480945,0.02329699002888827
89,2018-05-21,بموتو,2428.44,2537.0,2424.0,2448.3,169633.0,543797104.0,41.0,2445.0,MOTJ,Motogen-a,موتوژن‌-ت,13970231.0,2436.08,False,False,False,2,19.844541744027595,0.008111751010905577,0.04615447453334967
89,2018-05-21,پتاير,60.9,62.0,58.0,58.32,1624857.0,3752416643.0,286.0,63.0,TAIR,Iran Tire-a,ايران‌_تاير-ت,13970231.0,59.03,False,False,False,2,18.36687545757415,-0.04423868312757199,0.06858710562414266
89,2018-05-21,پلاسك,804.89,813.0,783.0,790.98,2681835.0,2135819109.0,297.0,823.0,PLKK,Plascokar Saipa-a,پلاسكوكار-ت,13970231.0,786.01,False,False,False,2,21.475284502676388,-0.017585779665731077,0.03792763407418645
90,2018-05-22,بترانس,451.97,455.0,440.0,456.19,52777.0,257380047.0,39.0,457.0,TRNS,S*Iran Transfo-a,ايران‌_ترانسفو-ت,13970301.0,449.22,False,False,False,3,16.996740158129466,0.009250531576755235,0.03288103641026765
90,2018-05-22,بسويچ,2201.32,2216.0,2160.0,2149.25,6214.0,49293567.0,8.0,2146.0,SWIC,Pars Switch-a,پارس‌سويچ‌-ت,13970301.0,2215.72,False,False,False,3,16.407434313007546,-0.024227055949749988,0.026055600790973594
90,2018-05-22,بموتو,2483.45,2544.0,2483.0,2459.0,59531.0,194458878.0,27.0,2448.0,MOTJ,Motogen-a,موتوژن‌-ت,13970301.0,2488.04,False,False,False,3,18.80176250647552,-0.009943066287108508,0.02480683204554697
90,2018-05-22,پتاير,57.84,60.0,58.0,58.65,327404.0,760070772.0,73.0,58.0,TAIR,Iran Tire-a,ايران‌_تاير-ت,13970301.0,59.48,False,False,False,3,16.770537736415008,0.013810741687979458,0.03410059676044331
90,2018-05-22,پلاسك,786.01,813.0,782.0,798.93,1851670.0,1489194259.0,229.0,791.0,PLKK,Plascokar Saipa-a,پلاسكوكار-ت,13970301.0,803.9,False,False,False,3,21.114871824982604,0.016171629554529134,0.03880189753795702
91,2018-05-23,بترانس,456.19,456.0,443.0,456.0,30599.0,149716234.0,57.0,456.0,TRNS,S*Iran Transfo-a,ايران‌_ترانسفو-ت,13970302.0,449.13,False,False,False,4,16.4512154171823,-0.0004166666666666617,0.02850877192982456
91,2018-05-23,بسويچ,2256.71,2257.0,2252.0,2150.08,663.0,5396670.0,4.0,2149.0,SWIC,Pars Switch-a,پارس‌سويچ‌-ت,13970302.0,2251.73,False,False,False,4,14.170035319917648,-0.04959350349754433,0.0023254948653073375
91,2018-05-23,بموتو,2521.66,2581.0,2518.0,2526.25,182323.0,610678173.0,33.0,2459.0,MOTJ,Motogen-a,موتوژن‌-ت,13970302.0,2581.26,False,False,False,4,19.948026387087367,0.0018169223156853619,0.024938149430974766
91,2018-05-23,پتاير,58.83,61.0,59.0,59.89,680212.0,1612580427.0,117.0,59.0,TAIR,Iran Tire-a,ايران‌_تاير-ت,13970302.0,60.37,False,False,False,4,17.522669339546024,0.017699115044247826,0.03339455668725998
91,2018-05-23,پلاسك,796.95,805.0,783.0,792.97,4153113.0,3313185954.0,384.0,799.0,PLKK,Plascokar Saipa-a,پلاسكوكار-ت,13970302.0,794.96,False,False,False,4,21.915154121386852,-0.005019105388602366,0.02774379863046521
92,2018-05-26,بترانس,453.44,456.0,433.0,453.99,172655.0,825244864.0,100.0,456.0,TRNS,S*Iran Transfo-a,ايران‌_ترانسفو-ت,13970305.0,438.95,False,False,False,0,18.177125834090198,0.0012114804290843662,0.0506619088526179
92,2018-05-26,بسويچ,2257.54,2258.0,2216.0,2193.01,40135.0,327079359.0,22.0,2150.0,SWIC,Pars Switch-a,پارس‌سويچ‌-ت,13970305.0,2257.54,False,False,False,0,18.29303435893669,-0.02942531041810103,0.019151759453901258
92,2018-05-26,بموتو,2652.33,2652.0,2561.0,2608.77,182663.0,633152597.0,64.0,2526.0,MOTJ,Motogen-a,موتوژن‌-ت,13970305.0,2652.33,False,False,False,0,19.982032328936846,-0.016697524120562544,0.034882339186666514
92,2018-05-26,پتاير,60.57,63.0,60.0,61.45,733983.0,1786135083.0,163.0,60.0,TAIR,Iran Tire-a,ايران‌_تاير-ت,13970305.0,60.62,False,False,False,0,17.62446498257754,0.01432058584214813,0.04882017900732302
92,2018-05-26,پلاسك,789.99,813.0,790.0,799.93,2457841.0,1977947775.0,249.0,793.0,PLKK,Plascokar Saipa-a,پلاسكوكار-ت,13970305.0,794.96,False,False,False,0,21.399318104118233,0.012426087282637157,0.02875251584513645
93,2018-05-27,بترانس,448.21,449.0,435.0,453.16,112049.0,542021598.0,61.0,454.0,TRNS,S*Iran Transfo-a,ايران‌_ترانسفو-ت,13970306.0,439.13,False,False,False,1,17.742936818607298,0.010923294200723906,0.03089416541618854
93,2018-05-27,بسويچ,2257.54,2258.0,2216.0,2193.01,40135.0,327079359.0,22.0,2150.0,SWIC,Pars Switch-a,پارس‌سويچ‌-ت,13970305.0,2257.54,True,False,False,1,18.29303435893669,-0.02942531041810103,0.019151759453901258
93,2018-05-27,بموتو,2653.86,2739.0,2653.0,2734.09,322704.0,1154621155.0,72.0,2609.0,MOTJ,Motogen-a,موتوژن‌-ت,13970306.0,2738.68,False,False,False,1,20.598044708919304,0.02934431565895783,0.03145470705060916
93,2018-05-27,پتاير,59.23,65.0,59.0,63.68,950056.0,2395367993.0,131.0,61.0,TAIR,Iran Tire-a,ايران‌_تاير-ت,13970306.0,64.51,False,False,False,1,17.918146750743944,0.06988065326633171,0.0942211055276382
93,2018-05-27,پلاسك,807.88,840.0,808.0,836.69,9429265.0,7942349092.0,718.0,800.0,PLKK,Plascokar Saipa-a,پلاسكوكار-ت,13970306.0,839.67,False,False,False,1,22.78878234035106,0.034433302656898084,0.03824594533220189
94,2018-05-28,بترانس,439.13,446.0,435.0,452.98,26659.0,128693696.0,15.0,453.0,TRNS,S*Iran Transfo-a,ايران‌_ترانسفو-ت,13970307.0,435.37,False,False,False,2,16.306730058049876,0.030575301337807458,0.024283632831471585
94,2018-05-28,بسويچ,2257.54,2258.0,2216.0,2193.01,40135.0,327079359.0,22.0,2150.0,SWIC,Pars Switch-a,پارس‌سويچ‌-ت,13970305.0,2257.54,True,False,False,2,18.29303435893669,-0.02942531041810103,0.019151759453901258
94,2018-05-28,بموتو,2750.14,2750.0,2677.0,2731.8,10930.0,38405198.0,11.0,2734.0,MOTJ,Motogen-a,موتوژن‌-ت,13970307.0,2676.78,False,False,False,2,17.211982592739375,-0.006713522219781715,0.02672230763599092
94,2018-05-28,پتاير,64.01,66.0,62.0,63.1,928666.0,2319851326.0,269.0,64.0,TAIR,Iran Tire-a,ايران‌_تاير-ت,13970307.0,61.63,False,False,False,2,17.886225196325597,-0.014421553090332863,0.06339144215530904
94,2018-05-28,پلاسك,852.59,853.0,817.0,839.67,4118742.0,3478596521.0,392.0,837.0,PLKK,Plascokar Saipa-a,پلاسكوكار-ت,13970307.0,825.76,False,False,False,2,21.964067292400113,-0.015386997272738187,0.04287398620886777
95,2018-05-29,بترانس,440.05,449.0,433.0,450.78,229033.0,1095825252.0,105.0,453.0,TRNS,S*Iran Transfo-a,ايران‌_ترانسفو-ت,13970308.0,442.71,False,False,False,3,18.452600792566894,0.023803185589422696,0.03549403256577488
95,2018-05-29,بسويچ,2257.54,2258.0,2216.0,2193.01,40135.0,327079359.0,22.0,2150.0,SWIC,Pars Switch-a,پارس‌سويچ‌-ت,13970305.0,2257.54,True,False,False,3,18.29303435893669,-0.02942531041810103,0.019151759453901258
95,2018-05-29,بموتو,2653.86,2672.0,2608.0,2727.22,12419.0,42842650.0,12.0,2732.0,MOTJ,Motogen-a,موتوژن‌-ت,13970308.0,2672.2,False,False,False,3,17.33802089127373,0.026899186717609755,0.023467120364327045
95,2018-05-29,پتاير,63.15,64.0,62.0,63.25,502851.0,1259052278.0,114.0,63.0,TAIR,Iran Tire-a,ايران‌_تاير-ت,13970308.0,63.6,False,False,False,3,17.275144310142892,0.0015810276679842123,0.03162055335968379
95,2018-05-29,پلاسك,820.79,839.0,806.0,817.81,1088016.0,895161908.0,152.0,840.0,PLKK,Plascokar Saipa-a,پلاسكوكار-ت,13970308.0,820.79,False,False,False,3,20.60649644795662,-0.0036438781624093843,0.04035167092600971
96,2018-05-30,بترانس,450.59,453.0,434.0,449.4,391812.0,1904755854.0,73.0,451.0,TRNS,S*Iran Transfo-a,ايران‌_ترانسفو-ت,13970309.0,444.45,False,False,False,4,18.986450771646144,-0.002647975077881615,0.04227859368046284
96,2018-05-30,بسويچ,2302.41,2302.0,2302.0,2208.52,14197.0,118019661.0,11.0,2193.0,SWIC,Pars Switch-a,پارس‌سويچ‌-ت,13970309.0,2302.41,False,True,False,4,17.260863840579457,-0.04251263289442698,0.0
96,2018-05-30,بموتو,2598.08,2665.0,2591.0,2690.54,78308.0,266316783.0,22.0,2727.0,MOTJ,Motogen-a,موتوژن‌-ت,13970309.0,2594.26,False,False,False,4,19.165902243840463,0.03436484869208413,0.02750377247690055
96,2018-05-30,پتاير,62.97,66.0,62.0,65.6,2294052.0,5957524873.0,356.0,63.0,TAIR,Iran Tire-a,ايران‌_تاير-ت,13970309.0,64.01,False,False,False,4,18.829405940193706,0.04009146341463408,0.06097560975609757
96,2018-05-30,پلاسك,805.89,827.0,806.0,816.82,2031757.0,1669479634.0,170.0,818.0,PLKK,Plascokar Saipa-a,پلاسكوكار-ت,13970309.0,817.81,False,False,False,4,21.229830246264207,0.013381161088122307,0.0257094586322568
97,2018-06-02,بترانس,449.22,454.0,440.0,450.96,962725.0,4744897083.0,87.0,449.0,TRNS,S*Iran Transfo-a,ايران‌_ترانسفو-ت,13970312.0,446.19,False,False,False,0,19.888901727832092,0.00385843533794561,0.03104488202944829
97,2018-06-02,بسويچ,2318.75,2319.0,2319.0,2215.45,6179.0,51730588.0,6.0,2209.0,SWIC,Pars Switch-a,پارس‌سويچ‌-ت,13970312.0,2318.75,False,True,False,0,16.432122547176842,-0.04662709607528953,0.0
97,2018-06-02,بموتو,2556.05,2559.0,2556.0,2689.01,2688.0,8996824.0,3.0,2691.0,MOTJ,Motogen-a,موتوژن‌-ت,13970312.0,2559.1,False,False,False,0,15.793481076759583,0.049445706784281215,0.0011156522288872112
97,2018-06-02,پتاير,63.32,66.0,63.0,64.06,311809.0,790631316.0,111.0,66.0,TAIR,Iran Tire-a,ايران‌_تاير-ت,13970312.0,63.48,False,False,False,0,16.80996624402708,0.011551670309085263,0.046831095847642834
97,2018-06-02,پلاسك,817.81,818.0,796.0,804.89,1387395.0,1123404601.0,166.0,817.0,PLKK,Plascokar Saipa-a,پلاسكوكار-ت,13970312.0,802.91,False,False,False,0,20.833644068182423,-0.016051882865981637,0.02733292748077377
98,2018-06-03,بترانس,449.22,449.0,438.0,450.41,113301.0,548920512.0,66.0,451.0,TRNS,S*Iran Transfo-a,ايران‌_ترانسفو-ت,13970313.0,449.03,False,False,False,1,17.747961552168167,0.002642037254945489,0.02442219311294154
98,2018-06-03,بسويچ,2325.95,2326.0,2326.0,2233.73,16483.0,138423996.0,16.0,2215.0,SWIC,Pars Switch-a,پارس‌سويچ‌-ت,13970313.0,2325.68,False,True,False,1,17.421512938611468,-0.041285204568143774,0.0
98,2018-06-03,بموتو,2559.87,2560.0,2555.0,2652.33,74429.0,248969028.0,27.0,2689.0,MOTJ,Motogen-a,موتوژن‌-ت,13970313.0,2556.05,False,False,False,1,19.10079470777458,0.03485991562135935,0.0018851349568115583
98,2018-06-03,پتاير,62.67,64.0,62.0,62.16,564050.0,1388017162.0,144.0,64.0,TAIR,Iran Tire-a,ايران‌_تاير-ت,13970313.0,62.14,False,False,False,1,17.37260988509246,-0.008204633204633287,0.032175032175032175
98,2018-06-03,پلاسك,799.93,810.0,794.0,796.95,2995956.0,2403791276.0,303.0,805.0,PLKK,Plascokar Saipa-a,پلاسكوكار-ت,13970313.0,805.89,False,False,False,1,21.593565878828134,-0.0037392559131688365,0.02007654181567225
99,2018-06-09,بترانس,448.76,449.0,428.0,448.12,223887.0,1061726805.0,106.0,450.0,TRNS,S*Iran Transfo-a,ايران‌_ترانسفو-ت,13970319.0,447.38,False,False,False,0,18.42395779295707,-0.0014281888779790822,0.04686244755868964
99,2018-06-09,بسويچ,2325.95,2326.0,2326.0,2233.73,16483.0,138423996.0,16.0,2215.0,SWIC,Pars Switch-a,پارس‌سويچ‌-ت,13970313.0,2325.68,True,False,False,0,17.421512938611468,-0.041285204568143774,0.0
99,2018-06-09,بموتو,2522.43,2606.0,2520.0,2592.73,135519.0,449231017.0,25.0,2652.0,MOTJ,Motogen-a,موتوژن‌-ت,13970319.0,2559.87,False,False,False,0,19.67733378449672,0.027114277229021218,0.03316967057888789
99,2018-06-09,پتاير,61.63,63.0,61.0,61.71,215908.0,527535948.0,68.0,62.0,TAIR,Iran Tire-a,ايران‌_تاير-ت,13970319.0,62.59,False,False,False,0,16.40505366234114,0.0012963863231242633,0.03240965807810728
99,2018-06-09,پلاسك,798.93,799.0,772.0,779.06,2838032.0,2225233509.0,322.0,797.0,PLKK,Plascokar Saipa-a,پلاسكوكار-ت,13970319.0,775.08,False,False,False,0,21.516709476912286,-0.025505095884784234,0.03465715092547429
100,2018-06-10,بترانس,442.16,448.0,436.0,446.47,365248.0,1759029930.0,64.0,448.0,TRNS,S*Iran Transfo-a,ايران‌_ترانسفو-ت,13970320.0,445.18,False,False,False,1,18.909704062705917,0.009653504154814438,0.02687750576746478
100,2018-06-10,بسويچ,2325.95,2326.0,2326.0,2233.73,16483.0,138423996.0,16.0,2215.0,SWIC,Pars Switch-a,پارس‌سويچ‌-ت,13970313.0,2325.68,True,False,False,1,17.421512938611468,-0.041285204568143774,0.0
100,2018-06-10,بموتو,2521.66,2606.0,2522.0,2592.73,13776.0,46691311.0,9.0,2593.0,MOTJ,Motogen-a,موتوژن‌-ت,13970320.0,2596.55,False,False,False,1,17.39114988029023,0.027411261488855438,0.032398282891006776
100,2018-06-10,پتاير,61.33,65.0,61.0,64.01,621540.0,1574855583.0,113.0,62.0,TAIR,Iran Tire-a,ايران‌_تاير-ت,13970320.0,63.58,False,False,False,1,17.498994869434114,0.04186845805342926,0.06249023590064052
100,2018-06-10,پلاسك,767.13,795.0,767.0,787.01,1049682.0,831746004.0,102.0,779.0,PLKK,Plascokar Saipa-a,پلاسكوكار-ت,13970320.0,785.02,False,False,False,1,20.532238773937344,0.025260161878502174,0.03557769278662279
101,2018-06-11,بترانس,446.38,448.0,424.0,447.48,1550899.0,7570343005.0,136.0,446.0,TRNS,S*Iran Transfo-a,ايران‌_ترانسفو-ت,13970321.0,443.81,False,False,False,2,20.357977164739168,0.0024582104228122433,0.05363368195226602
101,2018-06-11,بسويچ,2215.72,2345.0,2216.0,2244.25,10184.0,85938472.0,7.0,2234.0,SWIC,Pars Switch-a,پارس‌سويچ‌-ت,13970321.0,2345.34,False,False,False,2,16.94469980887404,0.0127124874679738,0.057480227247410046
101,2018-06-11,بموتو,2552.23,2552.0,2552.0,2592.73,980.0,3273200.0,1.0,2593.0,MOTJ,Motogen-a,موتوژن‌-ت,13970321.0,2552.23,False,False,True,2,14.748019225287335,0.015620600679592552,0.0
101,2018-06-11,پتاير,64.66,66.0,62.0,65.14,562712.0,1451496934.0,126.0,64.0,TAIR,Iran Tire-a,ايران‌_تاير-ت,13970321.0,64.03,False,False,False,2,17.417062030792913,0.007368744243168621,0.06140620202640466
101,2018-06-11,پلاسك,777.07,795.0,775.0,782.04,2964840.0,2334468447.0,279.0,787.0,PLKK,Plascokar Saipa-a,پلاسكوكار-ت,13970321.0,780.05,False,False,False,2,21.564239516189698,0.006355173648406621,0.025574139430208174
102,2018-06-12,بترانس,446.47,447.0,435.0,446.83,182089.0,878144330.0,78.0,447.0,TRNS,S*Iran Transfo-a,ايران‌_ترانسفو-ت,13970322.0,439.13,False,False,False,3,18.214429066598093,0.0008056755365574308,0.02685585121858425
102,2018-06-12,بسويچ,2216.55,2356.0,2217.0,2301.03,51081.0,434404743.0,10.0,2244.0,SWIC,Pars Switch-a,پارس‌سويچ‌-ت,13970322.0,2356.42,False,False,False,3,18.582280014848777,0.036713993298653214,0.06040773045114579
102,2018-06-12,بموتو,2598.08,2598.0,2464.0,2565.22,90546.0,297522854.0,27.0,2593.0,MOTJ,Motogen-a,موتوژن‌-ت,13970322.0,2559.87,False,False,False,3,19.26341281175395,-0.012809817481541594,0.052237235012981345
102,2018-06-12,پتاير,66.05,68.0,65.0,65.98,604503.0,1579238742.0,117.0,65.0,TAIR,Iran Tire-a,ايران‌_تاير-ت,13970322.0,65.9,False,False,False,3,17.50151357760426,-0.0010609275538040796,0.04546832373446499
102,2018-06-12,پلاسك,775.08,804.0,774.0,789.0,3318565.0,2633282882.0,353.0,782.0,PLKK,Plascokar Saipa-a,پلاسكوكار-ت,13970322.0,776.08,False,False,False,3,21.685809339385038,0.017642585551330747,0.03802281368821293
103,2018-06-13,بترانس,439.04,447.0,425.0,444.18,3903008.0,18910017748.0,485.0,447.0,TRNS,S*Iran Transfo-a,ايران‌_ترانسفو-ت,13970323.0,424.56,False,False,False,4,21.273487981549067,0.011571885271736653,0.04952947003467063
103,2018-06-13,بسويچ,2415.97,2416.0,2416.0,2326.79,22454.0,195866242.0,15.0,2301.0,SWIC,Pars Switch-a,پارس‌سويچ‌-ت,13970323.0,2415.97,False,True,False,4,17.771468965298116,-0.03832748120801612,0.0
103,2018-06-13,بموتو,2483.45,2658.0,2469.0,2577.44,73001.0,249437237.0,32.0,2565.0,MOTJ,Motogen-a,موتوژن‌-ت,13970323.0,2631.7,False,False,False,4,19.052780355916497,0.036466416289031064,0.07332857408901856
103,2018-06-13,پتاير,66.05,68.0,64.0,66.96,1140077.0,3022108184.0,196.0,66.0,TAIR,Iran Tire-a,ايران‌_تاير-ت,13970323.0,65.77,False,False,False,4,18.150701788130565,0.01359020310633209,0.059737156511350066
103,2018-06-13,پلاسك,800.92,828.0,800.0,824.77,4569119.0,3792476192.0,437.0,789.0,PLKK,Plascokar Saipa-a,پلاسكوكار-ت,13970323.0,827.75,False,False,False,4,22.04993552488002,0.02891715266074181,0.03394885846963396
104,2018-06-17,بترانس,439.04,447.0,425.0,444.18,3903008.0,18910017748.0,485.0,447.0,TRNS,S*Iran Transfo-a,ايران‌_ترانسفو-ت,13970323.0,424.56,True,False,False,1,21.273487981549067,0.011571885271736653,0.04952947003467063
104,2018-06-17,بسويچ,2437.29,2443.0,2437.0,2333.99,6119.0,53961127.0,6.0,2327.0,SWIC,Pars Switch-a,پارس‌سويچ‌-ت,13970327.0,2443.11,False,False,False,1,16.47448849180972,-0.04425897283193167,0.0025707051015642743
104,2018-06-17,بموتو,2598.08,2706.0,2571.0,2692.83,325844.0,1148343142.0,42.0,2577.0,MOTJ,Motogen-a,موتوژن‌-ت,13970327.0,2705.82,False,False,False,1,20.592521982405056,0.0351860310528329,0.05013313131538196
104,2018-06-17,پتاير,67.95,69.0,66.0,67.62,1499895.0,4015638433.0,284.0,67.0,TAIR,Iran Tire-a,ايران‌_تاير-ت,13970327.0,68.2,False,False,False,1,18.434809460902063,-0.0048802129547470905,0.044365572315882874
104,2018-06-17,پلاسك,857.56,859.0,841.0,851.6,5628163.0,4825217096.0,507.0,825.0,PLKK,Plascokar Saipa-a,پلاسكوكار-ت,13970327.0,850.61,False,False,False,1,22.29041059214754,-0.006998590887740633,0.021136683889149833
